,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
217391,https://nh.craigslist.org/apa/d/manchester-move-in-ready-apartment-top/7035155106.html,new hampshire,1249,apartment,617,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00Q0Q_98ggx2SHGCj_600x450.jpg,"We Love Your Pets at Redstone Apartments!  Redstone Apartments 20 Sentinel Ct Manchester, NH Call or Text Today:  show contact info   1 Bedroom/1 Bath Apt for rent: Starting at $1249 per month No Security Deposit Required Non- Smoking Buildings Available  We can't wait to see you! Call or text:  show contact info   Sentinel Court is just minutes to the Mall of NH, the New Walmart on Gold Street, the So Manchester Bike Trail and tons of restaurants. Your commute is easy as we are just off rte 293. Enjoy: Unmatched highway proximity Generous and Unique Floorplans 2 full bathrooms Your own Washer/Dryer A Cook's Dream Kitchenwith all the bells and whistles Dishwasher, Microwave and All Energy Star Efficient Lots of cabinet and closet space Central Heat and A/C Large floor Plan Manicured Grounds Activities Playground Dog Park Grilling Stations  We love your pets and welcome your large dogs and cats  Got Questions?? Call or text:  show contact info   See more on our website: www.redoakproperties.com/apartments  Want a Virtual Tour? https://youtu.be/C4PpJx-k88M  Take Advantage of our Exclusive NO SECURITY DEPOSIT Program. When you move in you simply pay for your first month's rent and a non-refundable Lease Protect Bond starting at $299 with your good credit, landlord references and income qualification.  Craigslist pricing, specials and availability are correct at the time of posting and are subject to change at any time. Please call to verify.   tc",42.9563,-71.4504,nh
217392,https://nh.craigslist.org/apa/d/rochester-charming-well-maintained-3/7050878658.html,new hampshire,1695,house,1228,3,1.0,0,1,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00e0e_2NtHhv78T1P_600x450.jpg,"See better photos and SCHEDULE A SHOWING at:http://schedule-a-tour.com/lc/efe3be0018No, it's not a hyperlink.  :-(  You still have to copy-and-paste this link into the address bar on your web browser.Charming 3 Bedroom Home- Great Commuter Location84 Church Street, Rochester, NH, 03867$1695 per monthAvailable now3 beds, 1 full bath1228 sq. ft.OPEN HOUSE MONDAY 1/6/20 4:30pm-6:30pmCharming well maintained 3 Bedroom 1 Bath Single Family home just minutes to Rte 125 and the Spaulding Turnpike, Rte 16. Open concept kitchen and living area, mudroom and a 3 seasons porch are only a few of the great features this home has to offer. Large yard is a perfect spot for summer entertaining! Landlord will supply lawn mower and include plowing!Tenant responsible for all utilities- Available for move in upon application approval. Dogs Considered!!Great Commuter LocationLarge YardMudroomPlenty Of ParkingBuilding and Surroundings. Deck. PorchLease Terms. Dogs ok. No catsContact Us:Real Property Management show contact info See better photos and SCHEDULE A SHOWING at:http://schedule-a-tour.com/lc/efe3be0018",43.3045,-70.9756,nh
217393,https://nh.craigslist.org/apa/d/keene-come-and-check-out-the-newest/7050878450.html,new hampshire,1725,apartment,1176,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00j0j_jYikQ8uubI8_600x450.jpg,"We are offering a $500 security deposit with your good credit on all 1 & 2 bedrooms!!!!  Welcome home to Colony Mill! Our beautiful brand new apartments are the perfect blend of sleek contemporary style and old-world industrial charm. We offer studio, one, two and three bedroom apartments with high-end finishes like soft-close cabinetry, keyless entry, sleek granite countertops, and stainless steel appliances. Each apartment at Colony Mill also has an in-unit washer/dryer, central A/C and ample closet space, as well as unlimited access to our tastefully-appointed on-site amenities:  â¢	Fully-equipped fitness center â¢	State-of-the-art theatre room with cinema-style seating and big screen TV â¢	Community room with lounge seating, full kitchen and billiards table â¢	Wifi lounge â¢	Lending library Looking for something really unique? Many of our units also feature floor-to-ceiling windows with soaring panoramic views, original hardwood floors, exposed brick and beams and private entrances.   Best of all, these pet friendly apartments are in easy walking distance from all of the wonderful dining, shopping and local nightlife that make Keene a quintessential New England town.   Owned and professionally managed by Brady Sullivan Properties.  To schedule your personal tour, call us today at  show contact info  or click on the REPLY box above for our email contact info. Personal tours available 7 days a week: Monday - Saturday from 8:30 AM until 5:00 PM, Sunday from 12:00 PM â 5:00 PM.  *subject to change at any time.  Photos may represent similar unit.   es090         Keene, Gilsum, Sullivan, Spofford, Walpole, Chesterfield, Dublin, Stoddard, Nelson, Swanzey, West Swanzey, Marlborough, Westmoreland, Harrisville, Alstead, Marlow, West Chesterfield, Troy, Putney, Westminster",42.9332,-72.2926,nh
217394,https://nh.craigslist.org/apa/d/east-derry-oversized-studio-in-downtown/7050871759.html,new hampshire,950,apartment,644,0,1.0,1,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00M0M_3HgdV6cbyrS_600x450.jpg,"Oversized studio in convenient downtown Derry.  The Granary of Derry, a modern building with antique roots, is located next to Derry town offices, and is just a short walk to downtown dining, shopping, and entertainment.  About one mile to I93 at Exit 4, this well situated building has historic features and clean up-to-date units.  Almost a one-bedroom, the 644 sq. ft. unit has large living space, sleeping alcove, separate kitchen, and full bath.  Approximately 26â² x 23â².  Kitchen has refrigerator and electric range.  Through the wall heat pump provides plenty of heat in the winter and cools the unit in the summer.  Coin-op laundry just steps from the apartmentâs door, locked storage downstairs.  All utilities are electric.  (Photos are representative of unit interior)  Cat or bird considered for well qualified applicant.  Additional monthly fee applies:  $25/cat or bird.  NO DOGS. $950 monthly.  Available February.  For more details and pictures, please visit our website at www.PaterRE.com. All of our currently available properties, from studios to single families, are posted on our website under Rental Listings. Call our office at  show contact info  x4 to schedule a showing. Minimum 24 hour notice required. SATURDAY & MONDAY showings must be scheduled & confirmed by FRIDAY afternoon. NO SUNDAY showings. No schedule by email. MUST CALL OFFICE. Tenant occupied properties must be coordinated with tenant; lead time might increase, access may vary, no guarantee tenant will allow showing. Pater agent will show property & process all paperwork. Our online Rental Application is under the tenant tab.  Pater Real Estate Management Co., Inc. 60 Crystal Ave Derry, NH 03038  show contact info  x4  show contact info  (fax) www.PaterRE.com",42.8814,-71.327,nh
217395,https://nh.craigslist.org/apa/d/1-bd-available-in-february-1035/7050865109.html,new hampshire,1035,apartment,616,1,1.0,1,1,1,0,0,0,laundry in bldg,carport,https://images.craigslist.org/00k0k_lidnCakgJpd_600x450.jpg,"Concord  1 Bedroom coming available in February.  Newly remodeled kitchen and bathroom and a balcony.   Well maintained quiet community. Hot/cold water is included in the rent.  The laundry is located in the building and is coin operated.  Room sized storage area included with each unit.  Salisbury Green also has a  fitness room newly decorated and 24 hr. maintenance. Also nightly property patrol is on to assist our residents.  We have carports and they are just $30 per month.  Located near public transportation, restaurants and the Steeplegate Mall.  Cats and Dogs allowed restrictions apply.  Call Roberta today for a showing 224-9130.  Our model is open daily.  Owned and managed by the Hodges Companies, visit us at www.hodgescompanies.com. for more pictures and video.",43.2195,-71.4998,nh
217396,https://nh.craigslist.org/apa/d/manchester-wow-1115-sq-ft-in-this-2/7047034315.html,new hampshire,1849,apartment,1115,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00S0S_9XSPRdd8sDE_600x450.jpg,"Washer & Dryer in your apartment! Take $1000 off your first month of rent when you move in by 1/31/20. Call for details.  Do you have a passion for the most luxurious apartment home in the state that features warm inviting spaces, striking beauty and clever designs that are designed to fit your needs and lifestyle? Then Red Oak at 875 Elm is just right for you.Luxury is the key word at this amazing apartment community. Choose an apartment home that features a fully applianced stainless steel energy star kitchen with dishwasher and microwave. All apartments have their own washer and dryer, plenty of cabinet space, central air conditioning and heat. Enjoy a majestic lobby, garage parking, a 24-hour gym and a resident lounge. Outdoor patios and grilling stations add to the charm of this location. The city is your playground as you are just steps to restaurants, shopping, entertainment and the business hub of the city.Your cats and large sized dogs are welcome here. No Security Deposit is Required.Come see for yourself! Be part of the Red Oak Life at 875 Elm Street.Amenities  Central Air Conditioning and Heat 24 Hour Emergency Maintenance 9+ foot ceilings Outdoor Private terraces and grilling area Fully equipped 24-Hr fitness center Operable in-unit windows Wall to wall windows with stunning city views Cats and Dogs Allowed Open concept kitchens with Granite Countertops and Oversized Breakfast Bar Bike storage Large built in closet system Residents' Lounge Non smoking  Take a video tour of a similar 2 bedroom apartment: https://youtu.be/DB07pxEw3Lc Pet Policy  Cats: $35 / mo (per pet) Dog: $50 / mo (per pet) No Weight Limits  Call or text us at  show contact info Take Advantage of our Exclusive NO SECURITY DEPOSIT Program. When you move in, you simply pay for your first month's rent and a non-refundable Lease Protect Bond starting at $399 with your good credit, landlord references and income qualifications.Craigslist pricing, specials and availability are correct at the time of posting and are subject to change at any time. Please call to verify. kd",42.9908,-71.4631,nh
217397,https://nh.craigslist.org/apa/d/manchester-save-on-this-apt-take-1000/7046409644.html,new hampshire,1549,apartment,779,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00m0m_i5t61GwzfbL_600x450.jpg,"Red Oak at 875 Elm Street: Special OFFER- Take $1000 OFF when you move in by 1/31/20. Call for details.   Do you have a passion for the most luxurious apartment home in the state that features warm inviting spaces, striking beauty and clever designs that are designed to fit your needs and lifestyle? Then Red Oak at 875 Elm is just right for you.Luxury is the key word at this amazing apartment community. Choose an apartment home that features a fully applianced stainless steel energy star kitchen with dishwasher and microwave. All apartments have their own washer and dryer, plenty of cabinet space, central air conditioning and heat. Enjoy a majestic lobby, garage parking, a 24-hour gym and a resident lounge. Outdoor patios and grilling stations add to the charm of this location. The city is your playground as you are just steps to restaurants, shopping, entertainment and the business hub of the city.Your cats and large sized dogs are welcome here. No Security Deposit is Required.Come see for yourself! Be part of the Red Oak Life at 875 Elm Street. Â  Amenities  Open concept kitchens with Granite Countertops and Oversized Breakfast Bar Stainless Steel Energy Star appliances including dishwasher and microwave Large built in closet system Covered garage parking Residents' Lounge Fully equipped 24-Hr fitness center Operable in-unit windows Central Air Conditioning and Heat Bike storage Large Secure Storage lockers Outdoor Private terraces and grilling area Carpeted bedrooms and wood flooring in kitchens and living rooms  Pet Policy  Cats: $35 / mo (per pet) Dog: $50 / mo (per pet) No Weight Limits  Call or text us at  show contact info Take Advantage of our Exclusive NO SECURITY DEPOSIT Program. When you move in, you simply pay for your first month's rent and a non-refundable Lease Protect Bond starting at $399 with your good credit, landlord references and income qualifications.Craigslist pricing, specials and availability are correct at the time of posting and are subject to change at any time. Please call to verify. Â  Â  gmd",42.9908,-71.4631,nh
217398,https://nh.craigslist.org/apa/d/rotonda-west-2-bedroom-2-bath-condo-for/7041413115.html,new hampshire,3000,condo,1200,2,2.0,0,0,1,0,0,1,w/d in unit,off-street parking,https://images.craigslist.org/00u0u_7XFWXJCvq8T_600x450.jpg,"2 Bedroom, 2 full bath condo for rent in the Riverhouse Condominiums, Rotonda West, FL.  First floor corner unit with reserved parking directly outside of the unit.  Totally renovated: New flooring, New Bathroom Vanities, New Lighting, Freshly Painted.  Amenities include 2 pools, shuffle board and tennis court.  Please call to inquire about price:  show contact info  Ella Reape of Ella Reape & Associates KW Nashua",26.8842,-82.2691,nh
217399,https://nh.craigslist.org/apa/d/manchester-beautiful-2b-2b-1-month-free/7040310592.html,new hampshire,1950,apartment,1170,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00303_lVzZIH6IIXW_600x450.jpg,"****MOVE IN SPECIAL: 1 Month FREE When You Apply Same Day On A 15 Month Lease!!****  Welcome to Carisbrooke at Manchester! Our apartment homes in Manchester, NH make apartment living a delight. Explore our site to see what you can expect from our welcoming community. Our community is located just seconds from Route 293 and within minutes of downtown Manchester and 20 minutes from Concord and Nashua! Major shopping areas, restaurants galore and major employers such as Elliot Hospital, Amazon and Texas Instruments are in neighboring proximity to the property.  Our one- and two-bedroom apartment layouts come in 15 options, meaning you definitely canât go wrong with these spacious homes. Ranging in size from 740 to 1,390 square feet, our layouts let you really feel comfortable at home. Our open floor plans are not your cookie cutter options!  Enjoy all of these perks at a beautiful home while making the most of essential apartment living services like on-site management and maintenance, emergency maintenance, online payment capabilities, storage units and a fitness center. Come visit Carisbrooke apartments today to discover one of the best kept secrets of Manchesterâs Hidden Gem!  https://www.liveatcarisbrooke.com/  We are currently upgrading our apartment homes with plank flooring, new cabinets and countertops, and stainless steel appliances!  Community Features - Pet Friendly: Dogs & Cats Welcomed - Covered Parking and Garages - Storage Available - Secure Access - 24-Hour Emergency Maintenance - On-Site Management - Community Room - Online Payment - Dual Elevators - Climate Controlled Fitness Center - Fully Equipped Laundry Room - Climate Controlled Storage - Beautifully Manicured Gardens & Grounds - Picnic Area - Dog Park   Apartment Amenities - Fully Applianced Kitchens with Microwave - Central Air Conditioning/Heating â Resident Controlled - Walk-In Closets With Space Saving Options - Classic Shaker Style Cabinets - LED Lighting - Cable Ready - Plank Flooring and Carpet - Private Balconies - Washer/Dryer In Unit - Open Floor Plans  Please call us TODAY for a tour of our beautiful community!  show contact info     Office Hours: Monday-Friday: 9:00 am to 5:00 pm Saturday: By Appointment Only Sunday: Closed  Carisbrooke at Manchester is professionally managed by Briarcliff Management.",42.9756,-71.4776,nh
217400,https://nh.craigslist.org/apa/d/nashua-2-bedroom-house-in-hudson-nh/7046929557.html,new hampshire,2300,house,1200,2,1.0,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00d0d_cNKKSPNH6RB_600x450.jpg,"Ranch Home for rent in Hudson, NH! 2 bedrooms, large living room with fire place, kitchen with new appliances plus finished space in lower-level for additional rooms and storage. For added convenience, laundry is on the main level! This home is freshly painted and ready for you to move right in! Pets allowed at owner's discretion. Spacious, level backyard provides more than enough space for entertaining and for children to play! Call Ella Reape & Associates Keller Williams Gateway Realty Nashua, NH  show contact info  or  show contact info  x140 to learn more or find a rental in your area!",42.7104,-71.4201,nh
217401,https://nh.craigslist.org/apa/d/manchester-5-minutes-to-the-mall-of-new/7044538885.html,new hampshire,1449,apartment,853,2,2.0,1,1,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00P0P_9OO3MxDFxSU_600x450.jpg,"Pay No Security Deposit Ever!  Do you have a passion for an apartment home that features warm inviting spaces that are designed to fit your needs and lifestyle?Then Redstone Apartments are just right for you. Enjoy our inviting property that is right in the center of where you want to be! Close proximity to Routes 3, 93 and 293 and downtown Manchester makes for a lifestyle that is convenient. Enjoy having the Mall of New Hampshire just a mile away, shop and dine on South Willow Street or walk to the South Manchester Bike Trail and beautiful Nuttâs Pond.Choose an apartment home that features a fully applianced Energy Star kitchen with dishwasher and microwave. All apartments have their own washer and dryer, plenty of cabinet space, central air conditioning & heat, and access to our beautiful grounds that feature playgrounds, a dog park and BBQ areas. Your cats and large dogs are welcome here.Come see for yourself! Be part of the Red Oak Life at Redstone Apartments. No Security Deposit is Required.Amenities  Online Payments and Work Orders Playgrounds Cats and Large Dogs Welcome Grilling Stations Dog Park Quiet Dead End Street Park-like Grounds Fully Equipped Kitchen with Dishwasher and Microwave Large Floor Plans Central Heat and Air Conditioning Washer/Dryer On-site Rental Office  Pet Policy  Cats: $35 / mo (per pet) Dog: $50 / mo (per pet) No Weight Limits  Call or text us at  show contact info Take Advantage of our Exclusive NO SECURITY DEPOSIT Program. When you move in, you simply pay for your first month's rent and a non-refundable Lease Protect Bond starting at $299 with your good credit, landlord references and income qualifications.Craigslist pricing, specials and availability are correct at the time of posting and are subject to change at any time. Please call to verify. CR",42.9656,-71.4493,nh
217402,https://nh.craigslist.org/apa/d/nashua-enjoy-hassle-free-living-at/7037387770.html,new hampshire,1505,apartment,1050,2,1.5,1,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00r0r_bG4nxGN8URI_600x450.jpg,"This is possibly the biggest apartment you'll see and it will get snapped up fast! With a spacious living room area and excellent sized bedrooms, you will LOVE calling Boulder Park home!  Call today to schedule your tour!  -----------------------------------------------------  Welcome Home to Boulder Park Apartments! We are located just seconds from Route 3 with easy access to just about anywhere!  No worries about getting your maintenance issues taken care of - our team is on call 24/7! Worry-free sounding good? Call us!  If you enjoy being outdoors, we have a swimming pool and tennis courts along with barbecue grills and a gas operated fire pit! Come join our community, we would love to have you with us!  Boulder Park Community Features:  â¢ On-site Professional Management â¢ On-site Maintenance w/ 24-hr Emergency Service â¢ Online Rent Pay â¢ Online Maintenance Requests â¢ Kitchens Feature a Gas Stove and Dishwasher â¢ Large Closets â¢ Spectacular Views â¢ Swimming Pool â¢ Fitness Center â¢ Tennis Courts â¢ Club House â¢ Free Parking (limited) â¢ Laundry Facility in each building â¢ Package Receiving â¢ Storage Units â¢ Barbeque Grilling and Picnic Areas â¢ Play Ground â¢ Pets Welcomed â¢ Easy Highway Access (between exits 1 & 36 off Route 3) â¢ Furnished Units Available  Rates are subject to change daily based on move-in date and length of lease term.  Checkout our website at: http://www.boulderparkapts.com",42.7886,-71.5109,nh
217403,https://nh.craigslist.org/apa/d/manchester-professionally-managed-by/7040885395.html,new hampshire,1435,apartment,975,2,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00V0V_9LRVvNjopfU_600x450.jpg,"If you are looking for a one or two-bedroom apartment for rent youâll love with some of the best amenities, then youâve come to the right place! Here at Colonial Village we keep apartment living as uncomplicated and stress-free as possible so you will appreciate your apartments Manchester NH as much as possible. Finding a great home is difficult enough, so we made it a little easier with different floor plans to choose from. We know that features and amenities are an important part of apartment-living, so all of our apartments are also equipped with quality appliances, air conditioning, an attached balcony or patio area, and a remodeled kitchen. Outside of your apartment, you can enjoy a relaxing walk around our landscaped grounds with your pet at our pet-friendly apartment community. You can also stretch your legs by playing a game at the tennis court or basketball court, or head to our fitness center to get in an exhilarating workout. Take care of business at our reading library, pay rent or submit work orders online, and find a space to for you or your friends to park your cars at our ample off-street parking options. Then have some fun in our game room and clubhouse. Youâve got plenty of options. Our great location offers you the best of both worlds with a tucked away apartment community that feels secluded but is just minutes from all sorts of great dining, shopping, and entertainment options. Get a quick glance of our apartment community by browsing through our photo gallery. If you want to see more, give us a call or contact us to set up an in-person tour. To find out how you can make Colonial Village your new home, let us know today so you can see which options are available. We are excited to hear from you!  -Online Work Orders -Fitness Center -Online Payments -Proud Affiliate of the NAA -Playground -Clubhouse with billiards, TVs and reading library -Air conditioning -Proud Supporter of Move for Hunger -Tennis & Basketball Courts -Remodeled kitchens -Ample off-street parking  Call:  show contact info",43.0103,-71.468,nh
217404,https://nh.craigslist.org/apa/d/remodeled-2-family-home/7050847670.html,new hampshire,1300,apartment,1100,2,1.0,0,0,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00E0E_aWTbypVtwL5_600x450.jpg,"Nice 1st floor 2 bedroom apt. South Side of Manchester. Quite Residential neighborhood. Nice open floor plan for kitchen and living room. New windows, new flooring, freshly painted, washer dryer in unit and off street parking for 2 cars. Includes no utilities.  Security Deposit Required.  Available January 1st. Section 8 Welcome.",42.9656,-71.4493,nh
217405,https://nh.craigslist.org/apa/d/rochester-3-bdrm-duplex/7050845081.html,new hampshire,1695,duplex,1300,3,1.5,1,1,0,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00R0R_cHaR8g8jAoi_600x450.jpg,"3 Bed/1.5 Ba Duplex W/D Hookups, Off-street Parking  This duplex has a full garage & basement as well as two living floors!   It is a family friendly unit, side by side duplex in a country setting; equipped with inexpensive Heat Smart/Energy Star rated heating units (discounted 30% by Eversource before you receive your bill).   With plenty of living space, storage, parking and decent sized yards these duplexes are ideal for a large family or roommate situation.   Cats ok; Dogs ok (with some breed restrictions)  Call the office to schedule a showing or if you have any questions.    *This Company does not discriminate on the basis of color, religion, national origin, sex, handicap or familial status.*",43.3045,-70.9756,nh
217406,https://nh.craigslist.org/apa/d/east-derry-spacious-downtown-studio/7050839725.html,new hampshire,925,apartment,521,0,1.0,1,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00404_eSnVJWzGi6D_600x450.jpg,"Corner unit STUDIO at the Granary of Derry.  Ideally located in downtown Derry, this historic building is adjacent to a small downtown park, and walking distance to recreation, shopping, dining, and entertainment.  During the summer months, the park holds a weekly Farmerâs Market with fresh produce, baked goods, eggs & meats, and beautifully hand-crafted goods.  Whether out for a vigorous walk or a gentle stroll, the Derry Rail Trail is just steps away.  Also within walking distance is Hood Park, with tennis, pickleball, basketball, and shuffle board courts, picnic tables, playground, fishing pond, biking, and trails.  Less than one mile east of The Granary,  MacGregor Park hosts summer concerts and special community events, and HoodKroft Country Club and 9-hole Golf Course is open to the public.  Whether looking for exercise or simply social activity, downtown Derry has so much to offer!  Just one mile to I93 â Exit 4, the location is convenient to Boston and points south,  and Manchester and points north.  Coin-op laundry on site, locked storage bins.  All utilities are electric, and not included.  521 sq.ft.  Cat or bird considered for additional $25/monthly.  NO DOGS. $925 monthly.  Available  January.  For more details and pictures, please visit our website at www.PaterRE.com. All of our currently available properties, from studios to single families, are posted on our website under Rental Listings. Call our office at  show contact info  x4 to schedule a showing. Minimum 24 hour notice required. SATURDAY & MONDAY showings must be scheduled & confirmed by FRIDAY afternoon. NO SUNDAY showings. No schedule by email. MUST CALL OFFICE. Tenant occupied properties must be coordinated with tenant; lead time might increase, access may vary, no guarantee tenant will allow showing. Pater agent will show property & process all paperwork. Our online Rental Application is under the tenant tab.  Pater Real Estate Management Co., Inc. 60 Crystal Ave Derry, NH 03038  show contact info  x4  show contact info  (fax) www.PaterRE.com",42.8814,-71.327,nh
217407,https://nh.craigslist.org/apa/d/portsmouth-4-bedroom-house-for-rent-in/7045277211.html,new hampshire,2800,house,2096,4,2.0,0,0,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00N0N_2T1lR6uBSRU_600x450.jpg,"4-Bedroom house for rent in the developing west end of Portsmouth Walking distance to downtown shopping and restaurants, as well as a fantastic commuter location. Plenty of room with over 2000 finished sq ft of living space plus plenty of parking. The first floor offers open concept living between the dining room, living room, and kitchen, 3 bedrooms and 2 bathrooms round out the first floor. On the lower level there is more space to relax with a bonus room with your own built in bar and a separate room that serves as a 4th bedroom or a great home office. Outside there is a large deck and a fully fenced in yard offering lots of privacy.  Contact me if you are interested in hearing more and would like to see the house.",43.0719,-70.7751,nh
217408,https://nh.craigslist.org/apa/d/manchester-tour-today-1-month-free-2b/7037196905.html,new hampshire,1800,apartment,1245,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00303_jx62KVobfam_600x450.jpg,"****MOVE IN SPECIAL: 1 Month FREE When You Apply Same Day On A 15 Month Lease!!****  Welcome to Carisbrooke at Manchester! Our apartment homes in Manchester, NH make apartment living a delight. Explore our site to see what you can expect from our welcoming community. Our community is located just seconds from Route 293 and within minutes of downtown Manchester and 20 minutes from Concord and Nashua! Major shopping areas, restaurants galore and major employers such as Elliot Hospital, Amazon and Texas Instruments are in neighboring proximity to the property.  Our one- and two-bedroom apartment layouts come in 15 options, meaning you definitely canât go wrong with these spacious homes. Ranging in size from 740 to 1,390 square feet, our layouts let you really feel comfortable at home. Our open floor plans are not your cookie cutter options!  Enjoy all of these perks at a beautiful home while making the most of essential apartment living services like on-site management and maintenance, emergency maintenance, online payment capabilities, storage units and a fitness center. Come visit Carisbrooke apartments today to discover one of the best kept secrets of Manchesterâs Hidden Gem!  https://www.liveatcarisbrooke.com/  We are currently upgrading our apartment homes with plank flooring, new cabinets and countertops, and stainless steel appliances!  Community Features - Pet Friendly: Dogs & Cats Welcomed - Covered Parking and Garages - Storage Available - Secure Access - 24-Hour Emergency Maintenance - On-Site Management - Community Room - Online Payment - Dual Elevators - Climate Controlled Fitness Center - Fully Equipped Laundry Room - Climate Controlled Storage - Beautifully Manicured Gardens & Grounds - Picnic Area - Dog Park   Apartment Amenities - Fully Applianced Kitchens with Microwave - Central Air Conditioning/Heating â Resident Controlled - Walk-In Closets With Space Saving Options - Classic Shaker Style Cabinets - LED Lighting - Cable Ready - Plank Flooring and Carpet - Private Balconies - Washer/Dryer In Unit - Open Floor Plans  Please call us TODAY for a tour of our beautiful community!  show contact info    Office Hours: Monday-Friday: 9:00 am to 5:00 pm Saturday: By Appointment Only Sunday: Closed  Carisbrooke at Manchester is professionally managed by Briarcliff Management.",42.9756,-71.4776,nh
217409,https://nh.craigslist.org/apa/d/dover-single-family-home-for-rent/7040003444.html,new hampshire,1850,house,1100,2,1.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00E0E_hlrq1xc3SLB_600x450.jpg,"See better photos and SCHEDULE A SHOWING at:http://schedule-a-viewing.com/lc/728611c002No, it's not a hyperlink.  :-(  You still have to copy-and-paste this link into the address bar on your web browser.2+BR Single Family House with Yard Downtown Dover22.5 Baker Street, Dover, NH, 03820$1850 per monthAvailable January 1st2 beds, 1  office, 1 full bath1100 sq. ft.This adorable 2+ bedroom 1940's bungalow was recently renovated to the bright, charming, and warm home it is today.  Granite counter tops, maple cabinetry, gas cooking, and update black appliances offer a kitchen that is functional and stylish. Open concept layout off kitchen with plenty of space for dining. Living room offers natural bamboo flooring and pellet stove as quality alternative for heat. Office area in 2nd floor offers a quiet place to escape and walk up attic for plenty extra storage needs.  Large back yard and spacious side yard not typically seen in homes within walking distance to downtown. Schedule a time to take a look at this ""much larger than it looks"" cottage within walking distance to all that downtown has to offer. Rooms and Interior. Open floor plan. Hardwood floors. Fireplace. Living room. BasementKitchen and Bath. Kitchen recently updated. Granite kitchen counters. Dishwasher. Refrigerator. Stove / oven. Microwave. Tile floorsUtilities and Extras. Central heat. Parking available. Laundry hookups in unit. Cable ready. Not furnishedBuilding and Surroundings. Deck. Private deck. Yard. 90+ WalkscoreLease Terms. Pets negotiable. Tenant pays all utilities. One year lease. No smoking. Parking included. 4 parking spots. Dogs negotiable. Cats negotiable. Tenant pays trash removal. Tenant pays waterContact Us:Central Falls Realty Robert Baldwin  show contact info See better photos and SCHEDULE A SHOWING at:http://schedule-a-viewing.com/lc/728611c002",43.1888,-70.8868,nh
217410,https://nh.craigslist.org/apa/d/manchester-new-year-new-home/7049573180.html,new hampshire,1535,apartment,975,2,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00505_6lHrjN3dJbu_600x450.jpg,"Greenview Village Apartments    55 Golfview Drive, Manchester, NH 03102     New Year Savings at Greenview Village! Heat and Hot Water included! Available in February!  Large 2 bedroom/1 bath, 2nd floor.  UPGRADES including new counter tops, cabinets and stainless steel appliances! WILL GO FAST!!   25 Greenview Drive, Apt 16  $1,535/ 2-Bed / 1-Bath - 975 sq ft   Apartment Features   Spacious one & two bedroom floorplans  Private balcony or patio in most homes UPDATED Cabinets and counter tops Stainless steel appliances Storage unit included Heat and hot water included  Community Features    Modern fitness center with cardio and strength equipment  Outdoor swimming pool and sundeck  Outdoor grilling area  Resident clubhouse with *FREE* WIFI, billiards, game tables and business center  Basketball Court, Tennis Court and playground  Package acceptance service  24-Hour emergency maintenance  Pet-friendly community with âBark Parkâ   Smoke-free community!   Laundry facilities in each building  Convenient access to Downtown Manchester, I-93, I-293  Shopping and dining just minutes away!   Resident Portal with Online Payments and Online Work Orders  On-site Management, professionally managed DOLBEN Property Highlights:   The apartments of Greenview Village are nestled in a quiet cul-de-sac along a beautiful golf course - yet conveniently located within moments of Interstates 93, 293 and downtown Manchester. Our apartment homes have been carefully designed and appointed with your every comfort and convenience in mind. Enjoy a game of billiards or table tennis in the club house. Work out with the cardio and strength training equipment in the fitness center. Stroll the grounds, and enjoy the beautifully manicured landscaping and playground. Soak up the sun or cool off in the pool. Take part in a friendly game of tennis or basketball. It's all here, at Greenview Village.  To tour our floor plans and see what amenities may be available, please call us at  show contact info . Office hours are Monday-Friday 9am-6pm, Saturday 9am-5pm and Sunday 12pm-5pm. We look forward to speaking with you soon!",43.0361,-71.4766,nh
