,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
173399,https://billings.craigslist.org/apa/d/billings-must-see-2-bedroom-now/7047354624.html,billings,1030,apartment,1040,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/01616_2rvq4xnSZ5o_600x450.jpg,"Specials: Call us today for a list of our rent ready apartments!Welcome to Rocky Meadows Apartment Homes, designed for elegant, comfortable living. Rocky Meadows is nestled in the heart of Billings, MT, just blocks away from Rocky Mountain College, Montana State University Billings and all the best entertainment and recreation that Billings has to offer.Bedrooms: 2Bathrooms: 2Rent: 980Amenities Include:In-Unit Washer & DryerIsland KitchenDetached Garage IncludedView - CourtyardHeat PaidRemodeledOn-Site Leasing OfficeCentral Air ConditioningCall:  show contact info Find more info at https://www.iretapartments.com/rocky-meadows-apartments/craigslistOffice Hours: Mon-Fri 8:30am-5pm | Sat-Sun Closed Price and availability subject to change.  Ask about our HERO'S and Refer-a-Friend Programs - Earn Money",45.7945,-108.556,mt
173400,https://billings.craigslist.org/apa/d/1-bedroom-basement-apartment-for-rent/7051145177.html,billings,600,apartment,600,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00A0A_c6FPZuY0DTQ_600x450.jpg,"518 Broadwater Ave, Billings, MT 59101  Spacious 1 bedroom 1 bath basement apartment with laundry facilities provided.  All utilities paid.  $600/mo + $600 deposit.  Pets negotiable -- adds $35 extra per pet per month.    Apartment has been remodeled in last couple years and is always in clean, move in ready condition for new tenants.  Call Nathan at  show contact info  to schedule a showing.  Owner is licensed real estate agent.",45.7769,-108.529,mt
173401,https://billings.craigslist.org/apa/d/billings-heights-4-bedroom-2-bath-with/7049776438.html,billings,1500,house,1240,4,2.0,1,1,1,0,0,0,w/d hookups,detached garage,https://images.craigslist.org/00S0S_bUWwYUEYdyV_600x450.jpg,"Remodeled 4 bedroom 2 bath house with 2 car garage. Located on a quiet dead end street in the Heights. Some pets allowed with additional fee., rental property goes to the back of the sheds. Tenants are not responsible to take care of the field behind the property. if you would like to set up a time to see the property and get an application you can text or call 672-87zero zero.",45.8213,-108.46600000000001,mt
173402,https://billings.craigslist.org/apa/d/billings-large-one-bedroom-apartment/7051123802.html,billings,750,apartment,692,1,1.0,1,1,1,0,0,0,,,https://images.craigslist.org/00A0A_bkjGJCGfk2j_600x450.jpg,"Located in beautiful northern Billings, on the cusp of the famous Rimrock, Castlerock Apartment Homes offer quality living in one of the most picturesque settings of the city. The pool, hot tub, and exercise room were all designed with your stress-free living in mind. And at Castlerock Apartment Homes, your pets are more than welcome.  -Built-in Microwave -Dishwasher -Sauna -Wall Air Conditioning -Hot Tub -Garbage Disposal -Basketball Court -Tennis Court -24-Hr Fitness Center -Playground -Dog Park  Call:  show contact info     Find more info at https://www.iretapartments.com/castlerock-apartment-homes/craigslist   Price and availability subject to change.",45.8276,-108.505,mt
173403,https://billings.craigslist.org/apa/d/billings-great-location-2-bedroom/7045246056.html,billings,1020,apartment,1040,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/00a0a_UQ1YS5Sg5y_600x450.jpg,"Specials: Call us today for a list of our rent ready apartments!  Welcome to Rocky Meadows Apartment Homes, designed for elegant, comfortable living. Rocky Meadows is nestled in the heart of Billings, MT, just blocks away from Rocky Mountain College, Montana State University Billings and all the best entertainment and recreation that Billings has to offer.  -Community BBQ Grill -In-Unit Washer & Dryer -24-Hr Emergency Maintenance -Detached Garage Included -Picnic Areas -Pet Friendly -Balcony -View - Courtyard -On-Site Leasing Office -Garage Included -Heat Paid -Remodeled  Call:  show contact info     Find more info at https://www.iretapartments.com/rocky-meadows-apartments/craigslist   Price and availability subject to change.  Ask about our HERO'S and Refer-a-Friend Programs - Earn Money",45.7945,-108.556,mt
173404,https://billings.craigslist.org/apa/d/billings-2-bedroom-house-with-1-car/7048268143.html,billings,895,house,752,2,1.0,1,1,0,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00X0X_9WKMVC0cQ10_600x450.jpg,"2 Bedroom House with a 1 Car Garage!                Property Address  1316.5 1st St W | Billings, MT 59101     Available: Now    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  **Move in Special of a $100 Gift Card at the Lease Signing**  2 Bed / 1 Bath   This bright,  two bedroom, one bathroom home has newer paint throughout the house! The living room, eat-in-kitchen, both bedrooms and bathroom are all on one level!  Two steps down take you to the breezeway, garage and access to the fenced backyard.  Located near downtown this tidy one level house is in a great location. Complete with washer and dryer hookups and a one car detached garage, a perfect place to call home.  Small dogs (30lbs and under) and cats are considered on a case by case basis and will require extra deposit. Each approved pet adds $40 per month per pet in extra rent.  Sorry, no Section 8.  Debizel Property Managers is an Equal Opportunity Housing Provider        Amenities          Eat in kitchen       Washer/Dryer Hookups       1 Car Garage       Off Street Parking       Fenced Yard       No Smoking       Tenant Pays All Utilities       Details           Beds/Baths: 2BD/1.0BA       Square Feet: 752        Rental Terms         Rent: $895.00       Available: Now     Security Deposit: $895.00        Pet Policy           Cats allowed       Small dogs allowed",45.7837,-108.51799999999999,mt
173405,https://billings.craigslist.org/apa/d/billings-1-bedroom-apartment-in/7048268362.html,billings,505,apartment,500,1,1.0,1,0,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00202_jZUhRmquBnM_600x450.jpg,"1 Bedroom Apartment in Billings Heights               Property Address  428 Milton Rd #12 | Billings, MT 59105     Available: Now    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  **Move in Special of a $100 Gift Card at the Lease Signing**  1 Bed / 1 Bath   This is a conveniently located 1 bedroom, 1 bathroom apartment located just off of Main in the Heights. This apartment is all one level - No Stairs.  The living room, kitchen and dining area are in an open space with high ceilings.  The bedroom features a large, walk-in closet with the full bathroom.  Cats are considered on a case-by-case basis and will require extra deposit. Each approved cat adds $40 per month per pet in extra rent. No dogs allowed.  Debizel Property Managers is an Equal Opportunity Housing Provider  **Pictures may be of a similar unit**       Amenities          Hardwoods       Eat in kitchen       Walk in Closet       Laundry on Site       Off Street Parking       No Smoking       Tenant Pays All Utilities       Details           Beds/Baths: 1BD/1.0BA       Square Feet: 500        Rental Terms         Rent: $505.00       Available: Now     Security Deposit: $505.00        Pet Policy           Cats allowed       Dogs not allowed",45.8149,-108.475,mt
173406,https://billings.craigslist.org/apa/d/billings-3-bedroom-house-near-pioneer/7043634039.html,billings,1095,house,1525,3,1.0,1,1,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00B0B_2c3dVaM8Muw_600x450.jpg,"3 Bedroom House Near Pioneer Park, Hospitals & Colleges               Property Address  536 Parkhill | Billings, MT 59102     Available: Now    Offered By  Debizel Property Managers |  show contact info        Description        **No Applications Fees**  3 Bed / 1 Bath   This charming 3 bedroom home features tons of character with beautiful, hardwood floors and built-in bookcases. It has an updated galley kitchen and large, open combined dining & living area. The house has a stacked washer dryer, spacious bedrooms, and a large (unfenced) yard.  Small dogs (30lbs and under) and cats are considered on a case by case basis and will require extra deposit. Each approved pet adds $40 per month per pet in extra rent.  Debizel Property Managers is an Equal Opportunity Housing Provider        Amenities          Hardwoods       Garden Shed       Dishwasher       Washer/Dryer       No Smoking       Off Street Parking       Tenant Pays All Utilities       Renter's Insurance Required       Details           Beds/Baths: 3BD/1.0BA       Square Feet: 1,525        Rental Terms         Rent: $1,095.00       Available: Now     Security Deposit: $1,095.00        Pet Policy           Cats allowed       Small dogs allowed",45.7897,-108.529,mt
173407,https://billings.craigslist.org/apa/d/billings-4-bedroom-house-near-the/7035973274.html,billings,1695,house,2017,4,2.0,0,1,0,0,0,0,w/d hookups,detached garage,https://images.craigslist.org/00E0E_cko5qY6volz_600x450.jpg,"4 Bedroom House Near the Hospitals                Property Address  1236 N. 31st Street | Billings, MT 59101     Available: Now    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  4 Bed / 2 Bath / Workshop / 2 Car Garage  This beautiful house is one of a kind!  Right in the Downtown Hospital Corridor and across the street from a park, this location cannot be beat!   Hardwood floors, coved ceilings, arched doorways and a hand painted mural in the living room all add to the character of this amazing house.    The  over sized 2 car garage also has a workshop/studio, complete with heat and AC.  The backyard has a landscaped garden and a pull through driveway. The underground sprinklers are fed by an irrigation well!  This property has a six month lease.   Sorry, no Section 8.    Debizel Property Managers is an Equal Opportunity Housing Provider       Amenities          Hardwoods       Coved Ceilings       Dining Area       Dishwasher       Updated Kitchen       Washer/Dryer Hookups       A/C       Two Car Garage       Workshop       Landscaped Yard       Irrigation Well       Sprinklers       Garden Shed       Covered Patio Area       No Smoking       Tenant Pays All Utilities       Renter's Insurance Required       Details           Beds/Baths: 4BD/2.0BA       Square Feet: 2,017        Rental Terms         Rent: $1,695.00       Available: Now     Security Deposit: $1,695.00        Pet Policy           Cats not allowed       Dogs allowed",45.7924,-108.522,mt
173408,https://billings.craigslist.org/apa/d/billings-call-for-showing-today-garbage/7047459590.html,billings,768,apartment,864,2,1.0,1,1,0,0,0,0,w/d in unit,,https://images.craigslist.org/00808_gFSjB3BTvsU_600x450.jpg,"These west-end Billings apartment homes are located on a large, beautiful complex with easy access to the interstate and only minutes from the finest restaurants and shopping in the city. At Olympic Village, our pet-friendly, one and two bedroom apartments combine excellent community-wide amenities like swimming pool and fitness areas, with perks like in-unit laundry and 24-hour Emergency Maintenance help transform your Billings apartment, into your home.-Playground-Spa-Swimming Pool-Sauna-Dishwasher-Microwave-Dining Area-24-Hr Emergency Maintenance-24-Hr Fitness Center-Garbage Disposal-Community Grills-Swimming Pool & Hot TubCall:  show contact info Find more info at https://www.iretapartments.com/olympic-village-apartments/craigslist Price and availability subject to change.",45.7603,-108.615,mt
173409,https://billings.craigslist.org/apa/d/billings-charming-3-bedroom-home-in/7037385158.html,billings,1195,house,2436,3,2.0,0,0,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00E0E_fN9yiM5Dsuo_600x450.jpg,"Charming 3 Bedroom Home in Historic District               Property Address  602 Yellowstone Avenue | Billings, MT 59101     Available: Now    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  3 Bed / 2 Bath   This property is adorable on the inside and is a must see!  All the original built-in cabinets and arched doorways keep the charm of the original property but the kitchen and both bathrooms have been updated to offer a modern touch!  Central air, washer / dryer hookups and plenty of storage really round out this house.   This property also offers a fully fenced yard, off street parking behind the house, and a garden shed to store all your yard care tools!    Sorry, no Section 8  Debizel Property Managers is an Equal Opportunity Housing Provider       Amenities          Updated Kitchen       Dishwasher       Updated Bathrooms       Washer/Dryer Hookups       Storage Closet       A/C       Off Street Parking       Fenced Yard       Garden Shed       No Smoking       Tenant Pays All Utilities       Renter's Insurance Required       Details           Beds/Baths: 3BD/2.0BA       Square Feet: 2,436        Rental Terms         Rent: $1,195.00       Available: Now     Security Deposit: $1,195.00        Pet Policy           Cats not allowed       Dogs not allowed",45.7789,-108.531,mt
173410,https://billings.craigslist.org/apa/d/billings-3-bedroom-duplex-near-lewis/7039400304.html,billings,1095,apartment,1410,3,1.5,1,1,0,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00H0H_duSppWHuNZi_600x450.jpg,"3 Bedroom Duplex Near Lewis & Clark Middle School               Property Address  1239 Lewis | Billings, MT 59102     Available: Now    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  **Move in Special of a $100 Gift Card at the Lease Signing**  3 Bed / 1.5 Bath / 2 Car Garage  Enjoy this spacious 3 bedroom, 1.5 bath home featuring gorgeous hardwood floors,decorative fireplace, extra-large kitchen, 2-car attached garage, laundry room with hookups, dishwasher, and tons of storage space. Including a large utility shed in the HUGE 1/4 acre fenced backyard. This is the upstairs unit of an up/down duplex.  This home is conveniently located near Lewis & Clark Middle School & the Albertsons on 13th & Grand.  Pets are considered on a case-by-case basis and will require additional deposit. Each approved pet adds $40 per month per pet in extra rent.  Debizel Property Managers is an Equal Opportunity Housing Provider       Amenities          Hardwoods       Dishwasher       Dining Area       Decorative Fireplace       Washer/Dryer Hookups       2 Car Garage       Large Fenced Yard       Storage Shed       No Smoking       Renter's Insurance Required       Tenant Pays All Utilities       Details           Beds/Baths: 3BD/1.5BA       Square Feet: 1,410        Rental Terms         Rent: $1,095.00       Available: Now     Security Deposit: $1,095.00        Pet Policy           Cats allowed       Dogs allowed",45.7808,-108.54799999999999,mt
173411,https://billings.craigslist.org/apa/d/billings-coming-soon-large-1-bedroom/7040805407.html,billings,495,apartment,634,1,1.0,1,0,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00J0J_5piHCSxIDWD_600x450.jpg,"Coming soon - Large 1 Bedroom Apartment Upstairs Apartment               Property Address  1014 N. 23rd Street #1 | Billings, MT 59101     Available: 01/05/2020    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  This spacious, light and bright one bedroom apartment is located on the third floor of a charming building!  Within walking distance of the hospitals, colleges, Dehler Park and all that downtown Billings has to offer!  This upper level apartment offers a large living room, a full bathroom, plenty of storage throughout the unit and onsite laundry facility.    Debizel Property Managers is an Equal Opportunity Housing Provider       Amenities          Large Living Room       A/C       Laundry on Site       No Smoking       Tenant Pays All Utilities       Details           Beds/Baths: 1BD/1.0BA       Square Feet: 634        Rental Terms         Rent: $495.00       Available: 01/05/2020     Security Deposit: $495.00        Pet Policy           Cats not allowed       Dogs not allowed",45.7938,-108.509,mt
173412,https://billings.craigslist.org/apa/d/billings-4-bed-house-with-hardwoods-on/7043992377.html,billings,1395,house,2184,4,2.0,0,0,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00g0g_Flw9YAwq66_600x450.jpg,"4 Bed House with Hardwoods on West End                Property Address  2914 Stinson Avenue | Billings, MT 59102     Available: 12/30/2019    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees!**  4 Bed / 2 Bath   This classic home is large, clean, comfortable and recently got a face lift with new paint throughout, newly uncovered hardwoods and new carpet in the basement!    The main floor offers three bedrooms (all with hardwood floors), a full bathroom, the living room, dining area and a kitchen complete with a dishwasher. The lower level features a spacious family room, the fourth bedroom (egress), second bathroom and laundry hookups located in a large storage room. The fenced backyard is complete with a garden shed to store all your lawn care equipment.  Sorry, No Section 8.    Debizel Property Managers is an Equal Opportunity Housing Provider       Amenities          Hardwoods       New Carpet Downstairs       New Paint       Dishwasher       Dining Area       Large Family Room       Washer/Dryer Hookups       Storage Area       A/C       Off Street Parking       Fenced Yard       Garden Shed       No Smoking       Tenant Pays All Utilities       Renter's Insurance Required       Details           Beds/Baths: 4BD/2.0BA       Square Feet: 2,184        Rental Terms         Rent: $1,395.00       Available: 12/30/2019     Security Deposit: $1,395.00        Pet Policy           Cats not allowed       Dogs not allowed",45.7969,-108.589,mt
173413,https://billings.craigslist.org/apa/d/billings-separate-dining-room-covered/7051070792.html,billings,1029,apartment,1154,3,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00000_9Lmeoha8l2U_600x450.jpg,"Live in a great community in the up-and-coming Heights neighborhood. Brush Meadows is close to everything you need including shopping, restaurants, and beautiful parks. The property is just a short trip to Billings Logan International Airport, Montana State University, Rocky Mountain College and downtown Billings.  -Most utilities included -Laundry center -Garages available -Dishwasher -Washer/Dryer hookups -Air conditioning -Private deck or patio with storage -Separate dining room  -Basketball court -Covered parking available -Playground  Call:  show contact info   Pricing and availability are subject to change",45.8201,-108.476,mt
173414,https://billings.craigslist.org/apa/d/billings-remodeled-lower-level-studio/7044006727.html,billings,725,apartment,475,0,1.0,1,0,0,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00p0p_lOj8mKg35M_600x450.jpg,"Remodeled Lower Level Studio Apartment Near Downtown               Property Address  201 South 26th Street #4 | Billings, MT 59101     Available: 01/02/2020    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  Studio / 1 Bath   This newly remodeled, lower level apartment is clean, light and bright!  Located near Riverstone Health, this apartment has had a recent face lift! New paint, laminate floors, and an updated kitchen with gas stove, cupboards, and backsplash.  Washer and dryer are provided and conveniently located in the bathroom.   All utilities included!    Section 8 Welcome.  Cats are considered on a case-by-case basis and will require extra deposit. An approved cat adds $40 per month in extra rent. No dogs allowed. Only one cat is allowed at the unit.  Debizel Property Managers is an Equal Opportunity Housing Provider       Amenities          Updated Kitchen       Washer / Dryer Provided       Lower Level Unit       A/C       Covered Patio Area       No Smoking       All Utilities Included       Details           Beds/Baths: 1.0BA       Square Feet: 475        Rental Terms         Rent: $725.00       Available: 01/02/2020     Security Deposit: $725.00        Pet Policy           Cats allowed       Dogs not allowed",45.7799,-108.5,mt
173415,https://billings.craigslist.org/apa/d/billings-coming-soon-3-bedroom-house/7045196512.html,billings,895,house,900,3,1.0,1,1,0,0,0,0,w/d hookups,carport,https://images.craigslist.org/00k0k_1bYNERdJNax_600x450.jpg,"Coming Soon - 3 Bedroom House with Carport in Billings Heights               Property Address  1339 Lake Elmo Road | Billings, MT 59105     Available: 01/10/2020    Offered By  Debizel Property Managers |  show contact info        Description        **No Application Fees**  The light and bright three bedroom, one bathroom home in Billings Heights offers single level living. The updated paint and flooring really highlight this cozy unit. Complete with washer and dryer hookups in a separate mudroom and a one stall carport make this house would be a perfect place to call home.  Sorry, no Section 8.  Pets are considered on a case-by-case basis and will require extra deposit. Each approved pet adds $40 per month per pet in extra rent.  Debizel Property Managers is an Equal Opportunity Housing Provider       Amenities          Eat in kitchen       Mudroom       Carport       Garden Shed       Partially Fenced Yard       Tenant Pays All Utilities       No Smoking       Details           Beds/Baths: 3BD/1.0BA       Square Feet: 900        Rental Terms         Rent: $895.00       Available: 01/10/2020     Security Deposit: $895.00        Pet Policy           Cats allowed       Dogs allowed",45.824,-108.476,mt
