,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
79959,https://honolulu.craigslist.org/oah/apa/d/honolulu-nice-single-family-home-for/7045373170.html,hawaii,3200,house,1478,4,2.0,1,1,1,1,0,1,w/d in unit,carport,https://images.craigslist.org/00M0M_dlQi5LbGXeP_600x450.jpg,"Well maintained and Large size 4/2/2 single family home in a very quiet Hawaii Kai neighborhood that nears Kaiser High School, Koko head hiking trail and shopping center. Split AC in all rooms, and large covered patio for entertaining. 10-month or longer term is preferable, but 6+month of shorter term is acceptable.",21.2987,-157.69899999999998,hi
80044,https://honolulu.craigslist.org/oah/apa/d/honolulu-pualei-circle-great-location/7045369910.html,hawaii,2400,condo,700,2,1.0,0,0,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00U0U_a0vTslaYbLz_600x450.jpg,"Available now 2 bed, 1 bath, 1 parking (assigned) on Pualei Circle. Very desirable neighborhood, just steps to Kapiolani Park, Waikiki, Diamond Head, KCC, beaches, shops, and restaurants. Washer/dryer, dishwasher, living room A/C. Street parking is widely available. Please call/text  show contact info",21.2668,-157.815,hi
80106,https://honolulu.craigslist.org/mau/apa/d/kihei-beautiful-1-bed-1-bath-apartment/7045874062.html,hawaii,1600,apartment,882,1,1.0,1,1,1,0,0,1,w/d in unit,attached garage,https://images.craigslist.org/01111_3QGB4dRNfTN_600x450.jpg,"It's all been done for you! Starting with sound-deadening dual pane insulated windows and continuing throughout the unit, every detail has been attended to. Opposing mirrored walls in living room give unit a much more spacious look. 3-yr-new stainless appliances and new ceramic cook-top highlight the real maple custom cabinetry and new washer/dryer in the kitchen. Additional custom cabinets create extra storage. Great tile floors. NEW low mounted window A/C keep the unit cool in living room and bedroom. Sold furnished, this popular rental is close to restaurants, shopping, and beautiful beaches with wonderful surfing and snorkeling spots! Excellent rental history.",20.7292,-156.451,hi
80150,https://honolulu.craigslist.org/oah/apa/d/haleiwa-military-welcome-north-shore/7045036083.html,hawaii,2500,duplex,1630,3,2.5,0,0,1,0,0,0,laundry on site,carport,https://images.craigslist.org/01515_7sGVhUpGjSn_600x450.jpg,"3 Bedroom / 2.5 Baths Duplex in Sunset Hills includes Utilities  Features: â¢	Utilities included (electricity/water/yard maintenance) â¢	Living Room/Dining Room â¢	Den â¢	Sun Room â¢	Kitchen â¢	Laminate Wood Flooring â¢	Washer/Dryer outside â¢	Carport  â¢	1,630 sq. ft.  Available February 1  No Smoking / No Pets  For more information, contact Ross at  show contact info",21.6312,-158.069,hi
80156,https://honolulu.craigslist.org/oah/apa/d/honolulu-fully-furnished-1br-1ba-condo/7028703113.html,hawaii,1500,condo,808,1,1.0,1,1,1,0,0,1,,,https://images.craigslist.org/00909_5dBja211od9_600x450.jpg,"**FURNISHED** 1 bed/1 bath/1 parking stall -Guest parking available -Cable and Internet -Completely furnished -New Ac and Black-Out curtains -Washer and dryer in unit -Secured building with swimming pool -Walking distance to UH Manoa, Waikiki, restaurants, beaches, and near freeway access.",21.2941,-157.828,hi
80162,https://honolulu.craigslist.org/oah/apa/d/kaneohe-ahuimanu-house-for-rent/7043039683.html,hawaii,1800,apartment,1000,3,1.0,0,0,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01111_kWKbyEDII4c_600x450.jpg,"First floor apartment:  Very clean and recently renovated 3 bedroom, 1 bath unit for rent in the Ahuimanu area.  $1800.00 per month; tenant pays electric, water, and sewer.  Washer and dryer hook up.   First month and security deposit required.  No Pets allowed.  Available January 1st, 2020.  Call or text Gail Kosiorek (R) at Fidelity Properties,  show contact info .",21.444000000000003,-157.834,hi
80168,https://honolulu.craigslist.org/oah/apa/d/waikiki-studio/7044671081.html,hawaii,925,apartment,200,0,1.0,0,0,0,0,0,1,laundry in bldg,no parking,https://images.craigslist.org/00i0i_ZjOGtjXhLK_600x450.jpg,"Second floor studio just re-modeled with slate floors,  on a dead-end street with no traffic , secure building. Kitchen contains microwave, convection oven,  and  hotplate. No smoking, no parking and no pets. $ 925 per month with utilities included and basic cable but you need to get cable box. 6 mo. lease minimum Phone John    show contact info",21.2771,-157.822,hi
80225,https://honolulu.craigslist.org/oah/apa/d/honolulu-beautiful-oasis-in-waikiki/7044272669.html,hawaii,1695,apartment,680,1,1.0,0,0,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/01717_74WnIXKkFCt_600x450.jpg,"Beautiful one bedroom remodeled into open floor plan studio. Furnished, W+D in unit, walk in closet, large windows, full kitchen, utilities and basic cable and wifi included (electricity up to $60/mo).  BBQ and pool area. 680 sq ft, available February 21, $1695 longer lease preferred. Perfect for couple or single professional, not suitable for children due to low windows.  No pets, no smoking. Pls. contact Barb with questions and for showing.",21.2811,-157.827,hi
80423,https://honolulu.craigslist.org/big/apa/d/kamuela-centrally-located-3-2-for/7047708980.html,hawaii,2400,apartment,1196,3,2.0,0,1,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00707_2qEuksHmiH3_600x450.jpg,"-Centrally located upstairs of duplex for rent.  -Large yard, currently being fenced -3 BR/ 2 Bath -1196 square feet -large lanai -vaulted ceiling in living room  -washer and dryer -will be doing background check -pets considered -no smoking/drugs -tenant responsible for internet and electricty  -available 2/1/2020  Please email with a short description and weâll be in touch soon.  Mahalo and Happy New Year.",20.0081,-155.705,hi
80435,https://honolulu.craigslist.org/oah/apa/d/honolulu-waterfront-furnished-c-pool/7045011003.html,hawaii,15000,house,3550,3,3.0,1,1,1,0,0,1,w/d in unit,off-street parking,https://images.craigslist.org/00x0x_flqqUpyWOD_600x450.jpg,"Welcome to Hale Kailani (Heavenly Waters House) Indoor and outdoor living come together seamlessly in this furnished home. Beautiful mature landscaping welcomes you and surrounds the house. Enjoy staying in a spacious waterfront home on Paiko Lagoon with views out to the Pacific Ocean. This very special area on the Kanewai and Paiko Lagoons is where Princess Kaiulani held one of her large birthday parties and the area where King Kamehameha I and his favorite wife lived using Kanewai Lagoon as their private fish pond.  Now guests from around the world can continue to enjoy this area, the lovely Old Hawaii-style home and the private swimming pool.  Enjoy the lagoon view from the expansive covered patio or from the hammock hanging between two coconut trees in the large grassy private yard. This home is perfect for people who want extra space, a very private location and a secure, gated entry. The indoor dining table seats 10 and there's room for informal eating at both the kitchen peninsula or the outdoor dining tables. A fully-stocked kitchen is great for preparing meals in house or enjoy nearby restaurants that are less than a mile away, including: Roy's, Outback Steakhouse, Pailaka Grill, Bowles Burritos, Gyotako Japanese Restaurant, Le Bistro or CafÃ© Asia. Kahala Mall, Costco and Hawaii Kai shopping centers are just 10 minutes drive from this home. The house also features air conditioning and two office desks for people who wish to stay connected. There's indoor laundry for guests to use and three full bathrooms. Two bedrooms feature King-size beds and a bedroom in between features a double bed. Two full bathrooms with large showers are between the three bedrooms with a third bathroom being off the kitchen. Rent includes electricity, water/sewer, cable tv, internet, pool & yard service. Pets are negotiable.   6-Month or 1-Year Renewable Lease, Tenant pays Rent + GE tax of 4.712%.   With leases less than 180 days, Tenant pays Rent + GE tax of 4.712% + TA tax of 10.25%.  For more info contact Greg Siok, RS-78113,  show contact info  Ext. 2 or Greg@AtHomeHawaii/com  Apply at: AtHomeHawaiiRentals.com  Listed by At Home Hawaii Real Estate Sales & Property Management, RB-20583, 1750 Kalakaua Ave. #2108, Honolulu HI 96826  Search for Homes for Sale at: AtHomeHawaii.com",21.283,-157.727,hi
80443,https://honolulu.craigslist.org/oah/apa/d/honolulu-hibiscus-manor-saltwater-pool/7042185833.html,hawaii,11250,house,3075,5,3.5,0,0,0,0,0,1,w/d in unit,detached garage,https://images.craigslist.org/00f0f_2VXZTt0dTvS_600x450.jpg,"Available 12/19/19! This fully furnished and restored two-story Hibiscus Manor is part of a stunning private retreat in the heart of Honolulu - Na Pua Lani - the Heavenly Flowers - is truly a one-of-a-kind Hawaiian Estate comprised of three separate elegant houses. The ""Hibiscus Manor"" is an incredible restoration of an early 1918 classic residence and is the largest home with over 3000sq.ft., 5 bedrooms and 3 full bathrooms plus a half bath. The home can sleep up to 10 guests comfortably. Enjoy the sophisticated tropical design and furnishings along with the exquisite craftsmanship of old Hawaii and views toward Diamond Head. A basement bedroom has it's own entry door as well as interior stairs to the main house - the perfect getaway for someone wanting a bit more privacy. The large 36' x 17' saltwater pool is surrounded with tropical landscaping and complete with songbirds that live there too. The large lanai is the perfect place to relax overlooking the pool with a charming office at one end is the ideal place to get a bit of work done. This home is fully furnished and stocked in the Old Hawaiian Style, including Hawaiian quilts, linens and kitchenware so you will not need to bring anything. There's garage parking, pool/beach toys & a gas BBQ included by the pool as well. All utilities are included in the rent, even high-speed internet and HD Cable TV. The Kaimuki Neighborhood is close to sandy beaches. The famous Waikiki Beach is only an 8 minute drive away. Diamond Head and Manoa are also close by. The Na Pua Lani Estate is in a peaceful, charming neighborhood known for its niche shops, specialty boutiques and award-winning eateries along the main thoroughfare of Waialae Avenue. This homes' unique character and prime location make it a wonderful place to live, work, play and visit.   Please copy and paste the link below to your browser to view a short video of our Hibiscus home. https://drive.google.com/file/d/1AfDs2DAwP-b5NmZunwsH_bz835cCGxPa/view  Rent for 6+months or more @$11,250.00/month (plus refundable security deposit, applicable tax and cleaning fee). Discounts may be available for longer stays. Utilities included: water, electric, cable and yard service.  Cleaning policy: We require our guests/tenants, staying more than 45 days, to have a monthly professional cleaning service paid for by the tenant(s) estimated at $200.00/each cleaning, more frequent cleanings can be arranged by request.  Contact Greg Siok, RS-78113 at  show contact info  ext. 2 or via email for more info.  Listed by At Home Hawaii Real Estate Sales & Property Management, RB-20583, 1750 Kalakaua Ave. #2108, Honolulu HI 96826  Keywords: Rental, Wedding, Retreat, Bride, Groom, Family, Vacation, Furnished, High End, Upscale, Short Term, Vacation Rental, Traveling Nurses, Business Travelers, Snow Bird, Snowbirds, Elegant, Long Term, Lodging, Accommodations, Hawaiian Style, East Oahu, Diamond Head, Koko Head, Waialae Ave., St. Louis, Chaminade, Wilhelmina Rise, Hawaii Convention Center, Waikiki, Estate, University of Hawaii",21.2789,-157.804,hi
80458,https://honolulu.craigslist.org/oah/apa/d/kaneohe-spacious-single-family-house/7050088584.html,hawaii,3000,house,2200,3,2.0,0,0,1,0,0,0,laundry in bldg,carport,https://images.craigslist.org/00e0e_gJKZPt5sgDt_600x450.jpg,"Large spacious house for rent.  * 3 bdrm and 2 full bath.  * large living room and dining room * Newly renovated spacious kitchen * Extra 900sq.ft. Family room * Indoor washer/dryer room  * 2 car carport and 3 addl parking stalls  * Conveniently located next to Pali, H-3, and Likelike Hwy.  * 5 min. from windward city shopping cntr.  * Sorry, No pets.",21.4228,-157.811,hi
80483,https://honolulu.craigslist.org/oah/apa/d/pearl-city-pets-welcome-single-level/7047258954.html,hawaii,2000,house,1700,3,2.0,1,1,0,1,1,0,,,https://images.craigslist.org/00Q0Q_iY2MTenSc1w_600x450.jpg,"Two Story Home in Newtown - Two story single family home located towards the end of Kilinoe Street - just across from Newtown Meadows. End home so no neighbors on one side or at the back. Great location! Tenants have the right to use the facilities at Newtown Recreation Center - just up the hill. One bedroom and one full bath on the first floor with walk in cedar lined closet. Two bedroom and one full bath upstairs. Two car enclosed garage with additional storage closet. Newer split a/c's and carpeting. A must see home! 98-614 Kilinoe St, Aiea, HI 96701",21.3908,-157.933,hi
80490,https://honolulu.craigslist.org/oah/apa/d/honolulu-beautiful-light-filled-1-bed-1/7043216023.html,hawaii,1700,condo,967,1,1.0,1,1,1,1,1,1,w/d in unit,attached garage,https://images.craigslist.org/00t0t_8e1ixYRL9jl_600x450.jpg,"About This Home RARELY AVAILABLE! Unique Downtown loft-style âtownhouseâ in the well appointed Executive Centre! Soaring 10ft ceilings greet you as you enter this hidden gem. You won't find another 1bd/1.5ba/1 pkng unit like this, at this price, in Honolulu! At 1277 TOTAL sq. ft. (which includes a HUGE LANAI at over 300+ sq. ft.!), you have incredible open areas & space to live, work, play & entertain!  Prime location w/ shopping, gyms, restaurants, farmers market, the arts, entertainment, & more â ALL at your building doorsteps.",21.3092,-157.86,hi
80520,https://honolulu.craigslist.org/oah/apa/d/honolulu-apartment-for-rent/7049851366.html,hawaii,1320,apartment,475,1,1.0,0,0,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00f0f_kYEhvIFA0NH_600x450.jpg,"1/1/1 parking, water and sewage included. 3 story walk-up.  Partly furnished with gas stove, water heater, refrigerator, and disposal unit. Private balcony with washer and laundry tray. Tile flooring throughout.  1 Year Lease Agreement. Sorry No Pets. No Section 8.   Very conveniently located within a 5-10 minute drive to Ala Moana Shopping Center, Waikiki, Sams Club, and Walmart.  Situated next to a post office and the H-1 freeway.  Within walking distance to Safeway, Walgreens, and various eateries.  Also within walking distance to bus stops.   Please call  show contact info  if you are interested in a viewing or if you have any questions.",21.2998,-157.844,hi
80526,https://honolulu.craigslist.org/oah/apa/d/kailua-for-rent-aoloa-st/7041047597.html,hawaii,2400,townhouse,811,2,2.0,0,0,0,0,0,0,w/d in unit,carport,https://images.craigslist.org/01212_1qKtiSaL7TV_600x450.jpg,"For Rent  355 Aoloa St. Apt. H205 Kailua, HI 96734 $2400/month  DESCRIPTION Nicely upgraded 2 bedroom, 2 bath, 1 parking with a spacious 40 square foot lanai. Washer/dryer in unit, water/sewer included. Terrific location next to Kailua Town's shops, restaurants and farmer's market. Walking distance to Target!  Credit/background check required. No pets, No Section 8. $30 application fee. 1 year minimum lease term. Text Peter Enomoto-Hahn, PB for showings at  show contact info . Lic #RB-22309  KEY FEATURES  Year Built: 1989 Sq. Footage: 811 Bedrooms: 2 Baths: 2 Parking: 1 Lease Duration: 1 year Deposit: $2400 Pets Policy: no  Property Type: townhome  RENTAL FEATURES Ceiling fans Refrigerator Microwave Range/Oven Washer/dryer Lanai",21.4063,-157.745,hi
80532,https://honolulu.craigslist.org/oah/apa/d/kapolei-for-rent-kaioli-st-apt-802/7044066348.html,hawaii,2650,townhouse,1135,3,2.5,1,1,0,0,0,0,w/d in unit,carport,https://images.craigslist.org/00G0G_6fr59iISCkF_600x450.jpg,"For Rent  91-2073 Kaioli St. Apt. 802 Ewa Beach, HI 96706 $2650/month  DESCRIPTION Come see this spacious, two story, 3 bedroom, 2.5 bath home in Ewa Beach. Central AC, washer/dryer in unit. $100 flat fee for water & sewer. Credit/background check required. Pets negotiable, No Section 8. $30 application fee. 1 year minimum lease term. Text Peter Enomoto-Hahn, PB for showings. Lic #RB-22309  KEY FEATURES  Year Built: 2007 Sq. Footage: 1135 Bedrooms: 3 Baths: 2.5 Parking: 2 Lease Duration: 1 year Deposit: $2650 Pets Policy: Negotiable  Property Type: townhome  RENTAL FEATURES Ceiling fans Central AC Refrigerator Dishwasher Microwave Range/Oven Washer/dryer",21.3274,-158.01,hi
80541,https://honolulu.craigslist.org/oah/apa/d/wahiawa-wahiawa-great-deal-only-1650/7050057423.html,hawaii,1650,apartment,841,3,1.0,0,0,1,0,0,0,laundry on site,,https://images.craigslist.org/00H0H_hBGtlOLrCoX_600x450.jpg,"3 Bed, 1 Bath, 1 Assigned Parking No application fee $1650/month includes water and sewer $1650 Security Deposit  Tile and laminate flooring Refrigerator Oven/Stove   1042 Ehoeho Ave 324 Wahiawa, HI 96786-1241   No calls. Text or email for viewing appointment",21.5111,-158.023,hi
80542,https://honolulu.craigslist.org/oah/apa/d/honolulu-spacious-furn-condo-with/7040873175.html,hawaii,2550,apartment,800,2,1.0,0,0,1,0,0,1,w/d in unit,attached garage,https://images.craigslist.org/00e0e_hNYnor7lXn2_600x450.jpg,"Spacious fully furnished 2br 1.25 ba condo with all amenities in the Monte Vista building  AVAILABLE NOW In your inquiry pls indicate the number of people in your party and the desired rental dates.  Breezy unit on the 14th floor so you have gorgeous Ocean, Diamond Head, panoramic Ala Wai canal, golf course and mountains views and all in one apartment!  CONDO Description: - rarely available corner unit with the largest floor plan in the building! - tastefully decorated bright and spacious offers everything you need to make you feel right at home: - fully equipped kitchen with big and small appliances - dishwasher - washer/dryer in unit - AC in the master bedroom - SONY TV and DVD player - each bedroom suite has it's own bathroom vanity - all kitchen wares, luxury bed linens and towels are provided - plenty of closet space  the MONTE VISTA BUILDING: - conveniently located close to everything including free way access and the beach! - highly secure with electronic building entrance and video cameras - only 5 apartments per floor - assigned covered 1 car parking space in building garage - swimming pool and sun lounge area, BBQ/grill on recreation deck on the 6th floor - trash chute on each floor - resident building manager on-site - strictly NON-SMOKING AND NO-PET facility   You can see pics of building/unit on following website:  http://picasaweb.google.com/Waikiki.2BR.Rental/MonteVista#  https://plus.google.com/u/0/photos?tab=mq#photos/111632693922931455840/albums 5225175389141418977   Long term lease of 12mo+ at $2550/mo + GET. Short term rent starts from $2600/mo + applicable taxes Cable, water, garbage, phone, DSL internet with wifi and parking - all included in rental price! Security deposit and departure cleaning fee applies.",21.2768,-157.821,hi
