,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
32951,https://delaware.craigslist.org/apa/d/wilmington-1-bed-1-bath-convenient/7048596025.html,delaware,875,apartment,547,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00n0n_5GKUnw3JGJn_600x450.jpg,"Beds: 1 Baths: 1 Floor Plan: 1 Bed 1 Bath  Greenview at Chestnut Run features One, Two and Three bedroom apartments for rent in Wilmington, DE. The community offers a selection of amenities including off-street parking, on-site laundry and a fitness center, and is set in a park-like atmosphere. It is conveniently located just outside of downtown Wilmington and DART transportation is accessible right outside of the community. Inside the apartments you'll find a variety of features such as spacious layouts, large closets, and modern kitchens. Professionally managed by Berger Rental Communities, residents are provided with unmatched lease flexibilities and access to an award-winning on-site maintenance & office team. Make your move to Greenview at Chestnut Run today!  -Security Deposit Alternative -Convenient Relocation -Furniture Discounts -Pet Friendly- No Weight Limits -Home Purchase Freedom -30-Day Move-In Satisfaction -Transfer Flexibility -Online Leasing & Service Requests -24/7 Phone Support -Full Quality Inspection  Call:  show contact info   Pricing and availability are subject to change.",39.7557,-75.5975,de
32952,https://delaware.craigslist.org/apa/d/wilmington-one-bedroom-one-bathroom/7043937312.html,delaware,1485,apartment,708,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00404_ayDQU1sGlzA_600x450.jpg,"The Residences at Justison Landing offer the most luxurious Wilmington riverfront apartments for rent. Our waterfront apartments are first-in-class with stainless steel appliances, ceramic tile bathrooms, hardwood floors, and balconies with french doors available! Every luxury apartment includes large closets and kitchen spaces with individual heat and A/C controls. These apartments are just minutes from dining, shopping, entertainment venues and more! Plus, while renting at our riverfront Wilmington, DE apartments, you become a ResideBPG member, gaining you discounts at local business through our Play Where You Live program. Call us today to schedule a tour of the best Wilmington riverfront apartments for rent!  -State-Of-The-Art Fitness Center, with Free Weights -Nine Foot Ceilings -Garbage Disposal -Large Closet Space -Riverfront Parks and Walkways -Pet-friendly -Dry-Cleaning Services -Including Del Pez Mexican GastroPub, Currie Salon, Veritas Wine and Beer and Crossfit -Dishwasher and Microwave -Safety, Security, Convenience and Resident Services at Your Fingertips. -Large Kitchen Islands -Individual Heat and A/C Controls  Call:  show contact info",39.7394,-75.5578,de
32953,https://delaware.craigslist.org/apa/d/wilmington-stainless-steel-appliances/7046930786.html,delaware,1545,apartment,767,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/01616_2DcEYvTAHir_600x450.jpg,"The former office park known as Concord Plaza has been reimagined to introduce a true walkable lifestyle to suburban Wilmington, Delaware by adding new shops and apartments along Silverside Road. The Concord apartments feature unparalleled luxury amenities for residents, including a two-story fitness center, expansive outdoor courtyard with a pool, dog washing station, spa treatment room, clubhouse, media lounge, and more. We offer 1- or 2-bedroom apartment rentals in Wilmington, DE.  Our community is conveniently located near existing onsite office services, such as doctorâs offices and daycare center. If you are a student at Wilmington University, Brandywine, residing at our luxury apartments in Wilmington, DE will give you an easy commute every day! Within close proximity, you will have access to the trail along the Brandywine Creek, great restaurants, cafe's and more!  -Floor Plans with office space and dens -Amazon Hub Lockers -Dog spa/ Washing Station -Spa Treatment Room -Retail, fine-dining and services on-site -Sliding Barn Doors -Stainless-Steel Appliances -Balconies with striking views of the picturesque landscape and shops below -Luxurious Bathrooms with Soaking Tub and Shower -Outdoor Courtyard with Private Terraces, BBQ area and Resort-style Swimming Pool -Professionally Managed by ResideBPG -Media Room with Lounge Style Seating  Call:  show contact info",39.8188,-75.5064,de
32954,https://delaware.craigslist.org/apa/d/wilmington-2-bed-1-bath-off-street/7043770220.html,delaware,1012,apartment,850,2,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00303_kzHL03q10G9_600x450.jpg,"Beds: 2 Baths: 1 Floor Plan: Lancaster Deluxe  Chestnut Run Village features one, two and three-bedroom apartments for rent in Wilmington, DE. The community offers off-street parking as well as gas, water, sewer, and trash removal. It is conveniently located near public transportation options and major roadways. Inside the apartments, you'll find a variety of features such as spacious layouts, large closets, and you'll have the choice of outdoor living spaces with a selection of apartments that include patios and balconies. Professionally managed by Berger Rental Communities, residents are provided with unmatched lease flexibilities and access to an award-winning on-site maintenance and office team. Make your move to Chestnut Run Village today!  -Convenient Relocation -Pet Friendly -Wired for Cable and Internet -Easily accessible to major highways and public transportation -Full Quality Inspection -Close to tax-free shopping, major employers and downtown Wilmington -Furniture Discounts -Transfer Flexibility -Off-street parking available -Walk to bus line -Gas, Sewer, Water and Trash Included -Online Leasing & Service Requests  Call:  show contact info   Pricing and availability are subject to change.",39.7535,-75.594,de
32955,https://delaware.craigslist.org/apa/d/wilmington-newly-renovated-washer-dryer/7043569468.html,delaware,1231,apartment,700,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00b0b_lRDGroBdOAG_600x450.jpg,"The Residences at Rodney Square include the highest quality upgrades and amenities making them one of the most sought after properties when searching for Wilmington apartments for rent.  Each pet-friendly and modern apartment includes 9â² ceilings, washers and dryers in every unit, laminate flooring, and much more.  As an added bonus, when you live at The Residences at Rodney Square, you are automatically eligible to participate in the Play Where You Live program which gives you access to discounts at local businesses!  Building amenities include a state-of-the-art fitness center, business center, screening room with theatre-style seating , resident lounge with pool table, and more! Call today to schedule a tour and see why our Wilmington apartments for rent are the best in the area.  -Furry friends are welcomed with open arms. -Get a little work done and stay connected in our well-equipped Business Center -Washer/Dryer in Every Home -Challenge your Rodney Square neighbors to a game of billiards. -Take in a Movie. It's time to unwind with some friends -Walk-in Closets -Incredible Views Of The Surrounding Downtown and River Area -Programmable Thermostats -Spacious Bathrooms -Convenience and resident services at your fingertips. -Kitchens with Granite Countertops -Take in a movie in our media room with theater-style seating.  Call:  show contact info",39.7447,-75.5484,de
32956,https://delaware.craigslist.org/apa/d/wilmington-2-bedroom-trolley-square/7046606865.html,delaware,1400,townhouse,900,2,1.0,0,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00M0M_jjA4ag0IHEF_600x450.jpg,"This Beautiful, recently renovated town home on quiet, safe street in the sought after neighborhood of Trolley Square. Granite countertops and gleaming hardwoods on the first floor. This home includes private backyard and on site washer and dryer units. Neighborhood shops and restaurants are only blocks from your doorstep in this city living gem. Available immediately for rent.",39.7583,-75.5645,de
32957,https://delaware.craigslist.org/apa/d/wilmington-two-story-resident-lounge/7041550197.html,delaware,1843,apartment,871,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00Z0Z_aiJaAZkv2kX_600x450.jpg,"The former office park known as Concord Plaza has been reimagined to introduce a true walkable lifestyle to suburban Wilmington, Delaware by adding new shops and apartments along Silverside Road. The Concord apartments feature unparalleled luxury amenities for residents, including a two-story fitness center, expansive outdoor courtyard with a pool, dog washing station, spa treatment room, clubhouse, media lounge, and more. We offer 1- or 2-bedroom apartment rentals in Wilmington, DE.  Our community is conveniently located near existing onsite office services, such as doctorâs offices and daycare center. If you are a student at Wilmington University, Brandywine, residing at our luxury apartments in Wilmington, DE will give you an easy commute every day! Within close proximity, you will have access to the trail along the Brandywine Creek, great restaurants, cafe's and more!  -Floor Plans with office space and dens -Two-Story Resident Lounge -Outdoor Courtyard with Private Terraces, BBQ area and Resort-style Swimming Pool -Two-Story Fitness Center -Walk-in Closets -Open kitchens with large islands and breakfast bars -Stainless-Steel Appliances -Luxurious Bathrooms with Soaking Tub and Shower -Professionally Managed by ResideBPG -Balconies with striking views of the picturesque landscape and shops below -Spa Treatment Room -Sliding Barn Doors  Call:  show contact info",39.8188,-75.5064,de
32958,https://delaware.craigslist.org/apa/d/wilmington-2-bed-1-bath-pet-friendly-no/7048596018.html,delaware,1017,apartment,820,2,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00l0l_5fni0GFYaye_600x450.jpg,"Beds: 2 Baths: 1 Floor Plan: 2 Bed 1 Bath  Greenview at Chestnut Run features One, Two and Three bedroom apartments for rent in Wilmington, DE. The community offers a selection of amenities including off-street parking, on-site laundry and a fitness center, and is set in a park-like atmosphere. It is conveniently located just outside of downtown Wilmington and DART transportation is accessible right outside of the community. Inside the apartments you'll find a variety of features such as spacious layouts, large closets, and modern kitchens. Professionally managed by Berger Rental Communities, residents are provided with unmatched lease flexibilities and access to an award-winning on-site maintenance & office team. Make your move to Greenview at Chestnut Run today!  -Furniture Discounts -Online Leasing & Service Requests -Security Deposit Alternative -24/7 Phone Support -Convenient Relocation -Full Quality Inspection -30-Day Move-In Satisfaction -Pet Friendly- No Weight Limits -Transfer Flexibility -Home Purchase Freedom  Call:  show contact info   Pricing and availability are subject to change.",39.7557,-75.5975,de
32959,https://delaware.craigslist.org/apa/d/smyrna-4-bedroom-natural-gas-dryer-and/7048486657.html,delaware,542,house,2232,4,2.5,0,0,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00707_e7mts6sNbjR_600x450.jpg,"This Home Has 4 Bedrooms And 2.5 Bathrooms, A Generous Screen Porch And A Huge Eat In Kitchen. There Is A Partial Basement For Storage And A Small Deck Too. It Has Oil Heat, Natural Gas Dryer And Stove And Electric Water Heater. A Large Backyard For You Enjoyment Large Family Room With Fireplace .   Gourmet Kitchen And Beautiful Sun Room For Entertaining. Stamped Concrete Deck Overlooking Koi Pond For Summer Relaxing. Master Bedroom And Bath Have A Whirlpool Tub. Available Now. Home Features, Washer, Dryer, Lots Of Cupboard And Counter Space,   Nice Dining Area, Spacious Rooms, Master Bedroom Has Walk-In Closet And Master Bathroom. Home Also Has Central Air And A Storage Shed. Inside Relaxing Warm Colors Greet You With Walnut Wood Flooring, Crown Molding And Recessed Lighting Throughout.",39.2934,-75.6008,de
32960,https://delaware.craigslist.org/apa/d/wilmington-1-bed-1-bath-home-purchase/7047389465.html,delaware,912,apartment,715,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00c0c_iD7iQO1h6jp_600x450.jpg,"Beds: 1 Baths: 1 Floor Plan: Wilmington Deluxe  Chestnut Run Village features one, two and three-bedroom apartments for rent in Wilmington, DE. The community offers off-street parking as well as gas, water, sewer, and trash removal. It is conveniently located near public transportation options and major roadways. Inside the apartments, you'll find a variety of features such as spacious layouts, large closets, and you'll have the choice of outdoor living spaces with a selection of apartments that include patios and balconies. Professionally managed by Berger Rental Communities, residents are provided with unmatched lease flexibilities and access to an award-winning on-site maintenance and office team. Make your move to Chestnut Run Village today!  -Wired for Cable and Internet -Close to tax-free shopping, major employers and downtown Wilmington -Walk to bus line -Online Leasing & Service Requests -30-Day Move-in Satisfaction -Off-street parking available -Pet Friendly -Home Purchase Freedom -24/7 Phone Support -Pet Friendly-No Weight Limits -Convenient Relocation -Transfer Flexibility  Call:  show contact info   Pricing and availability are subject to change.",39.7535,-75.594,de
32961,https://delaware.craigslist.org/apa/d/wilmington-two-story-resident-lounge/7046930806.html,delaware,1523,apartment,713,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00N0N_aLiqrpENsxK_600x450.jpg,"The former office park known as Concord Plaza has been reimagined to introduce a true walkable lifestyle to suburban Wilmington, Delaware by adding new shops and apartments along Silverside Road. The Concord apartments feature unparalleled luxury amenities for residents, including a two-story fitness center, expansive outdoor courtyard with a pool, dog washing station, spa treatment room, clubhouse, media lounge, and more. We offer 1- or 2-bedroom apartment rentals in Wilmington, DE.  Our community is conveniently located near existing onsite office services, such as doctorâs offices and daycare center. If you are a student at Wilmington University, Brandywine, residing at our luxury apartments in Wilmington, DE will give you an easy commute every day! Within close proximity, you will have access to the trail along the Brandywine Creek, great restaurants, cafe's and more!  -Amazon Hub Lockers -Professionally Managed by ResideBPG -Outdoor Courtyard with Private Terraces, BBQ area and Resort-style Swimming Pool -Washer/Dryer in every home -Spa Treatment Room -Retail, fine-dining and services on-site -Walk-in Closets -Two-Story Fitness Center -Dog spa/ Washing Station -Sliding Barn Doors -Floor Plans with office space and dens -Two-Story Resident Lounge  Call:  show contact info",39.8188,-75.5064,de
32962,https://delaware.craigslist.org/apa/d/wilmington-2-bed-15-bath-on-site/7043770227.html,delaware,985,apartment,950,2,1.5,0,0,1,0,0,0,,,https://images.craigslist.org/00000_3DpLsWo7RrR_600x450.jpg,"Beds: 2 Baths: 1.5 Floor Plan: Brandywine  Chestnut Run Village features one, two and three-bedroom apartments for rent in Wilmington, DE. The community offers off-street parking as well as gas, water, sewer, and trash removal. It is conveniently located near public transportation options and major roadways. Inside the apartments, you'll find a variety of features such as spacious layouts, large closets, and you'll have the choice of outdoor living spaces with a selection of apartments that include patios and balconies. Professionally managed by Berger Rental Communities, residents are provided with unmatched lease flexibilities and access to an award-winning on-site maintenance and office team. Make your move to Chestnut Run Village today!  -On-site Management & Maintenance -Security Deposit Alternative -Gas, Sewer, Water and Trash Included -Green and flowered areas -Wired for Cable and Internet -Easily accessible to major highways and public transportation -Convenient Relocation -Full Quality Inspection -30-Day Move-in Satisfaction -Furniture Discounts -Online Leasing & Service Requests -Pet Friendly  Call:  show contact info   Pricing and availability are subject to change.",39.7535,-75.594,de
