,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
130729,https://maine.craigslist.org/apa/d/waterville-remodeled-4-br-house-with/7037787195.html,maine,1800,house,1600,4,1.0,0,0,1,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00m0m_hZbs0Yn18Go_600x450.jpg,"Just remodeled! 4 Br 1 bath with and 1.5 car garage on quite street. Huge backyard with lots of privacy. Large laundry room. 2 first floor bedrooms. Completely remodeled from top to bottom including brand new kitchen, appliances, bathroom, flooring, paint, heating system, and more!",44.5543,-69.6178,me
130741,https://maine.craigslist.org/apa/d/portland-pet-friendly-2-bedroom/7048473924.html,maine,1500,apartment,800,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/01111_hY3KW88Bv7L_600x450.jpg,"Welcome Home to Summit Terrace at Woodlands!   Located in Cape Elizabeth, ME you are just a short drive from the picturesque Cape Elizabeth waterfront, as well as everything the Downtown Portland Area has to offer! At Summit Terrace at Woodland you will find yourself minutes from local beaches as well as local and state parks that are right on the water. We have the convenience, comfort, and amenities you desire with dining, shopping, walking trails, and beaches located just minutes from your front door.  ***GREAT LOCATION!!***  Our pet policy allows for a maximum of two pets per apartment. Summit Terrace at Woodland prohibits aggressive dog breeds; please contact the Management Office for special accommodations. The monthly pet rent will be $50.00 for a dog and $35.00 per cat. Location and price can't be beat, call today to make Summit Terrace at Woodland your new home!  Community Features Â» Pet Friendly: Dogs & Cats Allowed Â» Off-Street Parking Â» Covered Parking/Storage Available Â» 24-Hour Emergency Maintenance Â» Professional Local Management Â» Online Rent Payments and Service Requests  Â» Fully Equipped Laundry Area in Every Building Â» Basketball/Multi-Use Court Â» Trash Removal Â» Lawn Care/Snow Removal Â» Garages  Apartment Features Â» Open Concept Floorplans  Â» Luxury Vinyl Plank Flooring with Plush Carpeted Bedroom Flooring  Â» Stainless Steel Appliances  Â» Dishwasher and Built-In Microwaves Â» Washer/Dryer IN UNIT!! Â» Patio or Balcony in Select Units Â» Spacious Closets  Summit Terrace at Woodlands is professionally managed by Briarcliff Management.  Please feel free to call us at  show contact info , email us at the address above or stop by if you are in the area. We are open Monday through Friday 9:00am to 5:00pm and Saturdays' by appointment only.  To learn more information visit our website at: www.summitterraceapartments.com     We look forward to meeting you soon!  â",43.6291,-70.2332,me
130753,https://maine.craigslist.org/apa/d/south-portland-cut-down-on-those-move/7048469589.html,maine,1650,apartment,950,2,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/01313_lSW0EC4uRMS_600x450.jpg,"Welcome Home! 		 Move in Special: One Month FREE  Summit Terrace, in South Portland, ME, is conveniently located just a short drive from local amenities such as the Mill Creek plaza which includes restaurants, grocery stores such as Hannaford and Shaws, plus other local businesses. Just over the Casco Bay Bridge from everything Downtown Portland has to offer! We are an easy commute to local employers such as Unum, Idexx, Wex, Maine Medical Center and many more!  At Summit Terrace you will also find yourself minutes from local beaches as well as local and state parks that are right on the water. You'll find the convenience, comfort, and the amenities you desire with dining, shopping, walking trails, and beaches located just minutes from your front door.  ***GREAT LOCATION!!***  Our pet policy allows for a maximum of two pets per apartment. Summit Terrace prohibits aggressive dog breeds; please contact the Management Office for special accommodations. The monthly pet rent will be $50.00 for a dog and $35.00 per cat. Location and price can't be beat, call today to make Summit Terrace your new home!  Community Features Â» Pet Friendly: Dogs & Cats Allowed Â» Assigned Off-Street Parking with ample guest parking Â» 24-Hour Emergency Maintenance Â» Professional On-Site Management Â» Fully Equipped Laundry Area in Every Building Â» Trash Removal Â» Lawn Care/Snow Removal  Apartment Features Â» Open Concept Living Space Â» Plentiful Storage Space Â» Full appliance packages in every Unit!  Â» Washer/Dryer IN UNIT!! (select units only)  Â» Patio or Balcony (select units only)  Â» Spacious Closets Summit Terrace is professionally managed by Briarcliff Management.  Please feel free to call us at  show contact info , email us at the address above or stop by if you are in the area. We are open Monday through Friday 9:00am to 5:00pm and Saturdays' by appointment only.  To learn more information visit our website at: www.summitterraceapartments.com     We look forward to meeting you soon!",43.6318,-70.2709,me
130764,https://maine.craigslist.org/apa/d/portland-23-wellstone-dr-bd-2-ba-for/7048207047.html,maine,700,apartment,1423,2,2.0,0,0,1,0,0,0,,,https://images.craigslist.org/01010_fWQQP0rIuan_600x450.jpg,"Bring your ideas and make this place your home! Just 10 minutes from Portland, this condo has so much to offer! 2 bedrooms/2 bathrooms with a convenient laundry area on the second level, open-concept living area, finished basement that could serve as an additional family room or guest area, and a great location! Live just minutes from schools, shopping, entertainment, eateries, and all that Portland has to offer! Come see what this home can offer to you! Contact for details.  show contact info",43.6876,-70.2876,me
130770,https://maine.craigslist.org/apa/d/biddeford-br-saco-mill-4-apt-309-heat/7036403182.html,maine,1495,apartment,780,1,1.0,1,1,0,1,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/01717_fZILWGD9ts_600x450.jpg,"Apartment Unit & Pricing Information: 120 Main St, Apt 309 Date Available:February 7th, 2020 Rental Price: $1,495.00/month Punctual Payment Rent provided rent is paid on or before the 1st of the month.  Included with rent: Heat, Hot Water/Sewer, Hospitality WiFi. Not included: Electric, DirecTV, Private/wired Internet  Security deposit: $1,495.00 Application Fee: $30.00 per adult occupant, $35 per married couple **The security deposit and an application is required to reserve this apartment.**  Pet Fees: $20/month per cat. Max 2 cats allowed.    Contact & Showing Information: Please email Kim McCue with any questions or to set up a showing: FOR QUICKET REPLY, EMAIL by replying to this ad. Phone:  show contact info  SHOWING AVAILABILITY: This is an occupied apartment so showings are by appointment only with at least 24-hours notice. Showings can be scheduled during business hours Monday-Friday 9am-5pm.  Apartment Features & Mill Amenities:  Heat & Hot Water Included Heat is radiant in the floors, controlled by your own thermostat Free complimentary WiFi Over-sized windows allow for plenty of natural light. The windows open and come with screens & blinds Energy-efficient wall-mounted A/C units included Fenced-in dog parkDog wash groom room14ft timber CeilingsExposed brick and beam Large elevator and easy access from parking lot Rooftop deck with fireplace Fitness room Club room Cyber lounge with printer Conference room Granite counters and maple cabinetry Appliances included: electric stove/oven, refrigerator, dishwasher, microwave Sink with garbage disposal Free trash & recycling chutes on each floor Secured access doors with keypad/key fob system, apartment doors have deadbolts  Multiple USB charging ports within apartment Shared laundry room facility with credit card payments  Free off-street parking Grounds maintenance & snow plowing included 24-hour emergency maintenance On-site property & facilities management   Additional Information: Saco Mill #4 does not allow smoking inside the building or within 50 feet of the building. Saco Mill #4 is conveniently located in Saco's historic downtown. Close to the University of New England in Biddeford, and steps away from the Amtrak train station and a bus stop with routes to UNE and the Biddeford-Saco-OOB area. Saco Mill #4 is also 1.5 miles from an I-95 exit, with easy commutes to Portland and New Hampshire. Floor plans & more information available at https://chinburg.com/property/saco-mill-4/  This property is managed by: Chinburg Properties 3 Penstock Way Newmarket, NH 03857",43.4951,-70.4486,me
130794,https://maine.craigslist.org/apa/d/beautiful-executive-condo/7050630056.html,maine,1700,condo,1200,2,2.0,0,0,0,1,0,0,w/d in unit,detached garage,https://images.craigslist.org/00V0V_dwxg1em4Mr_600x450.jpg,"ELEVATOR TO CONDO, LAKE VIEWS YEAR-ROUND. Open concept with many windows facing lake, beach area for condo members, screened in deck.  Two bedrooms, two bathrooms, laundry area, cathedral ceilings, storage closet, has a garage, elevator as well as stairs.  High end appliances  CALL  show contact info  FOR AN APPT. All who are interested please contact me, I have lost a list of people who have already showed interested and if you are still interested please contact me again! Thank you!!",44.3229,-69.9576,me
130800,https://maine.craigslist.org/apa/d/waterville-nice-2-bedroom/7042085597.html,maine,850,apartment,980,2,1.0,0,0,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00K0K_b2OJ0pYnn9n_600x450.jpg,First floor 2 bedroom apartment with 2  private entrance  and coin - op washer and dyer in basement with storage. Heat water sewage and trash plowing and lawn care  included in rent 850 and 850 deposit  pet friendly,44.556999999999995,-69.6383,me
130807,https://maine.craigslist.org/apa/d/peaks-island-cape-elizabeth-location/7036292269.html,maine,1895,house,1700,3,1.5,1,1,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00u0u_iIXX9XwUkea_600x450.jpg,"Cape Elizabeth Features: 3 bedrooms, 1.5 baths. private right of way to Casino Beach. Features: kitchen, dining room, living room plus 3 bedrooms. Neighboring Fort Williams and Portland Headlight. Pet -small pet considered. Case by case basis   1st floor bedroom/ 2 bedrooms upstairs. Washer & dryer, COZY GAS fireplace. 1 car garage  Move in immediately.  Lou Santoro Rental Properties  show contact info  rings to cell phone Santororealestate.com",43.626999999999995,-70.218,me
130870,https://maine.craigslist.org/apa/d/augusta-parkwood-drive-heat-hot-water/7048601939.html,maine,925,apartment,700,2,1.0,1,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00R0R_iqi3pG6xVk5_600x450.jpg,"Very quiet, Super nice neighborhood, great apartment building!   Walk to the tennis courts at Buker School Field.  Phone calls only please......GOOD CREDIT SCORE REQUIRED...........Private back yard   Ground level,...sorry, no dogs.  Laundry available, adjacent to back door.   Call Steve at  show contact info",44.3232,-69.7665,me
130912,https://maine.craigslist.org/apa/d/portland-1-bed-room-apt-for-rent/7046348664.html,maine,1200,apartment,550,1,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/01414_I3pw1gf4Xk_600x450.jpg,"1 BEDROOM APT. FOR RENT IN WEST END NEIBORHOOD . CLEAN , QIIET , SUNNY . NICE HARDWOOD FLOORS . HEAT & HOT WATER , GAS STOVE AND TRASH ARE ALL INCLUDED . LAUNDRY IN BLD. OFF ST. PARKING IS AVAILABLE. NO SMOKING .                                                         PLEASE CALL LENNY AT  show contact info    THANK YOU .",43.6526,-70.2706,me
130981,https://maine.craigslist.org/apa/d/portland-1-bedroom-apt-for-rent/7046340395.html,maine,1200,apartment,550,1,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00s0s_8jctdRDGxjy_600x450.jpg,"CLEAN , QUIET , SUNNY 1 BEDROOM APT. FOR RENT IN WEST END NEIBORHOOD . HEAT & HOT WATER ,  GAS STOVE AND TRASH ARE ALL INCLUDED . NICE HARDWOOD FLOORS . LAUNDRY IN BLD.  PARKING IS AVAILABLE. NO SMOKING . PLEASE CALL LENNY AT  show contact info  THANK YOU .",43.6527,-70.2706,me
