,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
269454,https://sd.craigslist.org/apa/d/fort-meade-th-street-sturgis-4-bed-2/7036199450.html,south dakota,1350,house,1536,4,2.0,1,1,0,0,0,1,w/d hookups,attached garage,https://images.craigslist.org/00h0h_isX7qvHTiWN_600x450.jpg,"$1,350 (available as fully furnished or unfurnished)  Available now!  4 Bed, 2 Bath  Attached Garage  Corner Lot  Pet Friendly  Natural Gas  A/c Window Unit  We accept Section 8",44.4176,-103.524,sd
270180,https://nesd.craigslist.org/apa/d/brentford-close-to-everything-3-bedroom/7050981493.html,northeast SD,975,house,1634,3,1.5,1,1,1,0,0,0,,,https://images.craigslist.org/00e0e_kRhFYiSUBNK_600x450.jpg,"This property is a large, rectangular parcel--8. Depending on lot sizes and layout, this property could be developed into 1. buildable residential lots.  As an added bonus, the sewer main, with lifts, is already in place. Kranzburg Eden Bradley",45.1497,-98.1549,sd
270240,https://nesd.craigslist.org/apa/d/sioux-falls-the-mudroom-has-closet-and/7050157807.html,northeast SD,950,house,1997,3,2.0,1,1,0,1,1,1,w/d in unit,detached garage,https://images.craigslist.org/00z0z_lcvKR0adeI1_600x450.jpg,"This updated Craftsman has character and charm located 2 blocks from McKennan Park. Hardwood floors throughout. The kitchen has beautiful maple cabinets with roll-out shelving, pantry and glass in-lay doors. Features include recycling and areas for displaying collectibles.",43.523999999999994,-96.7341,sd
270372,https://nesd.craigslist.org/apa/d/peever-nice-schools-3-bedroom-2bth/7049129341.html,northeast SD,850,house,1483,5,1.5,1,0,1,0,0,0,,,https://images.craigslist.org/00g0g_3ajqRPDYbqi_600x450.jpg,"Big, old pines & plenty of open space setforth on a compelling landscape. Dedicated shared well & underground power. Located on a gracious setting below Sun Mtn Lodge. A rare property! Brentford Ashton Northville Hecla",45.5312,-97.0056,sd
270628,https://nesd.craigslist.org/apa/d/watertown-4-bedroom-2-bath-house-for/7041710468.html,northeast SD,1395,house,2200,4,2.0,0,0,0,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00t0t_iE0TcIJ7DXN_600x450.jpg,"Available now!!! 4 bedroom/2 bath home in wonderful NE location, friendly neighborhood, close to schools and one of the nicest bicycle/jogging path Watertown has to offer. Open floor plan with lots of natural light, 4 bedrooms plus a workshop, 2 full bath, storage galore, heated oversized garage, big fenced backyard, tool shed, and large deck. Freshly painted inside, brand-new carpet and appliances.  No pet, no smoking policy. Tenant pays all utilities.  Fully refundable security deposit required.",44.9043,-97.124,sd
270711,https://nesd.craigslist.org/apa/d/aberdeen-apartment-for-rent/7042683578.html,northeast SD,450,apartment,500,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00G0G_fHXIFZC7rRn_600x450.jpg,"1bd apartment , unfurnished. Located at 517 11th Ave SE, Aberdeen, South Dakota.  Water, garbage and sewer included. Available February 1, 2020.  Rent: $450 per month. Security deposit $450.  Contact 225-1578 for more information or to set up a viewing.",45.4537,-98.4793,sd
270717,https://nesd.craigslist.org/apa/d/aberdeen-apartment-for-rent/7042681103.html,northeast SD,465,apartment,500,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00s0s_jktnwaiP3og_600x450.jpg,"1bd apartment in a secured building, unfurnished. Located at 507 2nd Ave SE, Aberdeen, South Dakota.  Water, garbage and sewer included. Available February 1, 2020.  Rent: $465 per month. Security deposit $465.  Contact 225-1578 for more information or to set up a viewing.",45.4631,-98.4807,sd
270732,https://nesd.craigslist.org/apa/d/aberdeen-apartment-for-rent/7042679057.html,northeast SD,450,apartment,500,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00505_kCHzAt41Vvu_600x450.jpg,"1bd apartment , unfurnished. Located at 822 North Congress Street, Aberdeen, South Dakota.  Water, garbage and sewer included. Available Immediately.  Rent: $450 per month. Security deposit $450.  Contact 225-1578 for more information or to set up a viewing.",45.4739,-98.4717,sd
270748,https://nesd.craigslist.org/apa/d/aberdeen-apartment-for-rent/7042466721.html,northeast SD,560,apartment,750,2,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00S0S_au4UJkQ0WJU_600x450.jpg,"2bd apartment with balcony, unfurnished. Located at 2023 3rd Ave SE. Aberdeen, South Dakota.  Water, garbage, sewer and hot water included. Available February 1, 2020.  Rent: $560 per month. Security deposit $560.  Contact 225-1578 for more information or to set up a viewing.",45.4622,-98.4589,sd
270761,https://rapidcity.craigslist.org/apa/d/rapid-city-3-bedroom-1-bath-single-car/7022574110.html,rapid city / west SD,990,house,830,3,1.0,0,0,0,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00h0h_lwSLQv7eT0h_600x450.jpg,"This 3 bed 1 bath home is centrally located in Rapid City, in the West Blvd area. This ranch style home features hardwood flooring throughout the main level, a wood burning fireplace, a family room and washer/dryer hook ups in the basement. The exterior consists of a single car garage and a partly fenced back yard.  Sorry, NO PETS! All of our properties are SMOKE FREE! Tenant is responsible for all utilities, lawn care and snow removal.  To ensure accuracy view this listing on KPMâs website at www.kahlerpm.com.",44.0726,-103.238,sd
270963,https://nesd.craigslist.org/apa/d/aberdeen-apartment-for-rent/7051073628.html,northeast SD,450,apartment,500,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00l0l_1N96ogTue4s_600x450.jpg,"1bd apartment , unfurnished. Located at 624 South Grand Street. Aberdeen, South Dakota.  Water, garbage and sewer included. Available Immediately.  Rent: $450 per month. Security deposit $450.  Contact 225-1578 for more information or to set up a viewing.",45.4588,-98.4571,sd
270964,https://nesd.craigslist.org/apa/d/willow-lake-2-bedroom-house-detached/7041709468.html,northeast SD,650,house,1332,2,1.0,0,0,0,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/00808_e5E8DyMNysv_600x450.jpg,"406 Monroe Ave, Willow Lake, SD, 57278   2 Bed - 1 Bath                    $650.00/mo Sq Footage: 1,334                 $650.00/dep Â     Contact Us:                             Apply Online:                          http://www.rtd4.com/59204216    [Willow Lake, SD]  Super Cozy 2 Bedroom 1 Bath House! This is a great Home that has been well cared for.  Its like stepping into a time capsule. All original, Rustic trim and doors!  Natural Gas heating, and Central AC.  Rent:      $650/Month Deposit: $650  -Detached 2 Stall Garage!  -Across the Road from School -Large Attic Storage -Unfinished Basement  -Quiet Neighborhood  All appliances included (washer, dryer, fridge, stove)  Central AC and Heat  Clark SD, 22.2 Miles Bryant SD, 12 Miles De Smet SD, 21 Miles Lake Norden SD, 25 Miles Watertown SD, 44 Miles Huron SD, 48 Miles  MINIMUM REQUIREMENTS: 1. easy to communicate with 2. a completed application (with appropriate references) 3.  A valid checking account to make ACH rent payments online.   Search Terms: Rentals Near Carpenter SD, Clark County, Yale, Hazel, Hayti, Henry. Apartment for Rent, House for Rent. 2 Bedroom House. 2 bed 1 bath.  Property Features:Natural Gas FurnaceForced Air ACNatural Gas Water HeaterStoveFridgeWasherDryerLease Terms: Â  1 year, other terms may be available",44.6291,-97.6358,sd
270965,https://nesd.craigslist.org/apa/d/sioux-falls-tea-sd-new-town-homes-open/7040219461.html,northeast SD,1325,townhouse,1337,3,2.0,1,1,0,1,0,0,w/d in unit,attached garage,https://images.craigslist.org/00U0U_m51Afn9iPA_600x450.jpg,Amazing brand new town homes wheelchair accessible. Open floor plan town homes with vaulted ceiling ....1 Level No Stairs 2 And 3 Bedroom 2 Bathroom Town Homes With 2 Car Over sized Garages.  Private Back Patios With Greenway Grass Area  Cats OK Dogs OK (Breed Restrictions Apply) Weight Limit 60LBS  Please call Stephanie at  show contact info  to set up a personal tour,43.4711,-96.8177,sd
270966,https://nesd.craigslist.org/apa/d/sioux-falls-southeast-sioux-falls/7040173372.html,northeast SD,1065,townhouse,1141,1,1.5,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00S0S_kglDmgcajal_600x450.jpg,"$250 Off First Month With 13 Month  Newly Built Luxury Town Homes.   We have 1, 2 and 3 bedrooms available Townhomes located South Eastside.  This location is a  very nice community within walking distance a pond and a great dog park right outside your front door. Our Master Bedrooms hath a huge walk in closet also the unit comes with 2.5 Bathrooms and a  2 Car Garages. Upgraded Appliances, Glass top Stove, Garbage Disposal Side By Side Fridge With Ice And Filtered  All Units Have Gas Heat. Near School and the the Barrel house.You pay electric and gas.  We cover lawn care, snow removal, garbage, and water and sewer included. Private Showings please call  show contact info  No Section 8 accepted--- No Felonies   Pets accepted (Dog Restrictions Apply)",43.4775,-96.7041,sd
270967,https://siouxfalls.craigslist.org/apa/d/2-bedroom-apartment/7051242125.html,northeast SD,400,apartment,600,2,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00q0q_4yEhUXcpFRG_600x450.jpg,"2 Bedroom,1 Bathroom Apartment In Emery SD  Stove,Frig,Water,Sewer and Garbage Included.No Pets, 6 Mo. Lease,$400.00 Deposit.",,,sd
270968,https://siouxfalls.craigslist.org/apa/d/sioux-falls-massive-curb-appeal-single/7051227445.html,northeast SD,800,apartment,835,2,1.0,0,0,0,0,0,0,,,https://images.craigslist.org/00202_ljfP6S5nmPr_600x450.jpg,"This house has massive curb appeal, complimented by a cozy interior. Available for rent, it has a spacious living area that leads directly into the kitchen. Upon walking down the hall further there is a  bedroom on the right and full bathroom on the left. The additional bedroom is located on the upper level.  Conveniently located within walking distance to Augustana, and a direct shot to Minnesota Avenue - this house offers quick access to meet any need.   A house with this much curb appeal won't last long - reach out to schedule a viewing for this awesome rental!  www.Monarch-Real-Estate.com",43.523999999999994,-96.7341,sd
270969,https://siouxfalls.craigslist.org/apa/d/sioux-falls-spacious-main-level-unit/7051225335.html,northeast SD,800,apartment,1250,2,1.0,0,0,0,0,0,0,,,https://images.craigslist.org/00X0X_adwoDvdjrYw_600x450.jpg,"Affordable, Convenient, and Cozy! This space includes 2 large bedrooms, and a full bathroom, along with a detached garage stall. The location of this building is conveniently located just off Kiwanis and near to 12th street, both roadways giving quick access to any part of town.   The kitchen offers plenty of space to go along with a massive living room area and two spacious bedrooms.   Make this cozy space yours today!",43.5514,-96.7375,sd
270970,https://siouxfalls.craigslist.org/apa/d/sioux-falls-autumn-park-has-everything/7051181909.html,northeast SD,693,apartment,901,2,2.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00k0k_fOZyQej86bC_600x450.jpg,"Autumn Park	                        Property Address	                        	                          4401 Valhalla Blvd, ,                               Sioux Falls, SD, 57106	                        						http://autumnpark.prospectportal.com/su/x7h58s					    Autumn Park truly has it all. Welcome to your new 901 Sq. Ft. square foot home! We have all the amenities you could ever want, onsite maintenance, controlled access, & walk-in closets.With rents starting at $693.00, these units won't last. Call us to schedule a tour or get started on an application today! NOW TOURING SATURDAY & SUNDAY!						    Floor Plan Details						    									Name: C1						             2 Bedrooms / 2 Bathrooms									901 Sq. Ft.									$693.00 - $829.00															  Community Amenities																	 Clubhouse									 Spacious Closets									 Basketball Court									 Tennis Court									 Playground									 Controlled Access Electronic Building Entry System									 Easy Access to I29 and I229									 Empire Mall Is Within A Short Distance									 Laundry Facilities on Every Floor									 Garage Parking Available									 Minutes from Shopping & Dining									 One of the Sioux Area Metro (SAM) stops									 Outdoor Swimming Pool									 Sand Volleyball									 Plush Landscaping																Property Contact								 									 show contact info 																							ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY",43.5179,-96.7924,sd
270971,https://siouxfalls.craigslist.org/apa/d/sioux-falls-1-bedroom-apartment-january/7038518982.html,northeast SD,710,apartment,738,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00k0k_4J5cBSQoxoJ_600x450.jpg,"1 Bedroom apartment available immediately - Take over lease  Bridgewood Estates  Included: Gas, Water, Heat, Trash Removal, Sewer, Cable   Apartment is $710 per month  January rent is already paid !!!  $710 Deposit is already paid - you only pay $300 deposit - the remaining $410 is yours to use as deposit  Lease length options are available",43.5164,-96.7711,sd
270972,https://siouxfalls.craigslist.org/apa/d/tea-325-jerry-pl-tea-sd-new-units-2-bed/7037158990.html,northeast SD,1225,apartment,1242,2,2.0,0,0,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/01717_fqjGlLt2VwD_600x450.jpg,"COME LOOK TODAY DON't MISS OUT on these Wonderful Newly built apartments upstairs units, with vaulted ceilings with a patio off of the dinning room.  We have 2 Bed 2 Bath 2/Stall attached Garage, Also main floor living with a patio off the dinning room as well.  Our amazing apartments come with 1242 sq/ft and are very spacious units that  are conveniently located on the north western part of the beautiful city of Tea SD, In town you would be close to I-29 leading into SiouxFalls SD.   Pets are welcomed up to 40 lbs and under also cats are also welcome.  There is a daycare nearby that is called  TeaTots daycare, Tea school system is a wonderful school for your children. Tea also offers a City Pool, great restaurants that have been established for many years.   Tea is an awesome place to raise family, the convenience with  Sioux Falls being minutes away, very peaceful community. Your next home is awaiting Please call Mike @  show contact info .    FEATURES: â¢ Cats Welcome â¢ Small Dogs Welcome â¢ Attached Garage (2) â¢ Garage w/Opener â¢ Central Air/Climate Control â¢ Washer& Dryer in Home â¢ Hi-Speed Internet â¢ Brand New Appliances â¢ Mini Blinds â¢ Dead Bolt Locks â¢ New Construction â¢ Large Closet Space â¢ Crime Free Community â¢ 24 Hour Emergency Maintenance â¢ Additional Storage â¢ Off-Street Parking â¢ Balcony â¢ Patio â¢ Dishwasher â¢ Microwave â¢ Smoke Free â¢ Walk-in Closet â¢ Cable & Internet Ready â¢ Trash Pickup Included â¢ Water, Snow Removal & Yard Care Included â¢ Ceiling Fan â¢ Fully-Equipped Kitchen â¢ Garbage Disposal â¢ Master Suite FEATURES: ? Cats Welcome ? Small Dogs Welcome ? Attached Garage (2) ? Garage w/Opener ? Central Air/Climate Control ? Washer& Dryer in Home ? Hi-Speed Internet ? Brand New Appliances ? Mini Blinds ? Dead Bolt Locks ? New Construction ? Large Closet Space ? Crime Free Community ? 24 Hour Emergency Maintenance ? Additional Storage ? Off-Street Parking ? Balcony ? Patio ? Dishwasher ? Microwave ? Smoke Free ? Walk-in Closet ? Cable & Internet Ready ? Trash Pickup Included ? Water, Snow Removal & Yard Care Included ? Ceiling Fan ? Fully-Equipped Kitchen ? Garbage Disposal ? Master Suite",43.4711,-96.8177,sd
270973,https://siouxfalls.craigslist.org/apa/d/sioux-falls-659-mo-1-bedroom-unit/7051166065.html,northeast SD,659,apartment,768,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00101_gPDqO7Tblfd_600x450.jpg,"Autumn Park	                        Property Address	                        	                          4401 Valhalla Blvd, ,                               Sioux Falls, SD, 57106	                        						http://autumnpark.prospectportal.com/su/f4gcx6					    Move-in ready 1 bed and 1 bath units are available right now. Settle into your new 768 Sq. Ft. square foot home in a friendly community with stunning amenities. With rents starting at $659.00, these units won't last. Call us to schedule a tour or get started on an application today!						    Floor Plan Details						    									Name: A5						             1 Bedrooms / 1 Bathrooms									768 Sq. Ft.									$659.00 - $714.00															  Community Amenities																	 Clubhouse									 Spacious Closets									 Basketball Court									 Tennis Court									 Playground									 Controlled Access Electronic Building Entry System									 Easy Access to I29 and I229									 Empire Mall Is Within A Short Distance									 Laundry Facilities on Every Floor									 Garage Parking Available									 Minutes from Shopping & Dining									 One of the Sioux Area Metro (SAM) stops									 Outdoor Swimming Pool									 Sand Volleyball									 Plush Landscaping																Property Contact								 									 show contact info 																							ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY",43.5179,-96.7924,sd
270974,https://siouxfalls.craigslist.org/apa/d/sioux-falls-stop-in-for-tour-of-your/7040593490.html,northeast SD,929,apartment,965,2,2.0,1,0,0,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/01414_63vGipUXJ6t_600x450.jpg,"WOW--Our Amenities, Prices, and Location Cannot be Beat!   Featured apartment: Cambridge Model on the 3rd floor --2 Bedrooms/2 Bathrooms --965 Sq Ft.  --Rent: $929  AMENITIES Included FOR FREE at no extra cost: -FREE individual garage -FREE water/sewer/garbage -FREE basic cable -FREE Laundry--FULL SIZE washer and dryer in unit!! -Oh yeah, and the views from your balcony are FREE too! ;)  Have a furry feline friend? Cats are allowed. $50 deposit, $100 fee, and $20/mo. pet rent.  FLEXIBLE LEASING OPTIONS!!  Fun stuff: - Clubhouse with community/game room - Guest suites available for your visitors - Large outdoor pool - Picnic area with gas grills adjacent to pool - Fitness center: cardio machines, free weights, weight machines  For your safety and convenience: - Exercise room, game room, and swimming pool is camera-monitored  - Elevator in building - On-site maintenance - On-site resident manager  What are you waiting for? Call or text us today at  show contact info  to schedule a showing!",43.4775,-96.7041,sd
270975,https://siouxfalls.craigslist.org/apa/d/sioux-falls-1-bedroom-with-den-free/7040593913.html,northeast SD,834,apartment,825,1,1.0,1,0,1,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/01616_kbNgkiqR4hp_600x450.jpg,"-Bedrooms:1 DEN -Bathrooms: 1 -Rent: $834 -Deposit: $250 (best in town!!!) -Square Footage: 825sq ft -Pets: Cats Allowed: $50 deposit and $100 fee and $20 monthly pet rent. -Lease terms: short term / 6-12 month leasing available.  Parking: -Garage: remote control operated  Interior Amenities: -Open Floor Plan -In-unit washer and dryer.  -Large walk-in closet  -Lots of Closet/Storage Space  Highlights:  -Clubhouse with community/game room -Pool  -Fitness center: Cardio Machines, Weights, Weight machines -Safe; Secure: Exercise room, game room, and swimming pool is camera-monitored to increase your security.  -On-site maintenance -On-site resident manager  Unique Features:  -Picnic area with gas grills adjacent to large swimming pool -Guest Suite available for your visitors -FREE BASIC CABLE TV and FREE REMOTE ACCESS GARAGE, and WASHER AND DRYER IN EACH UNIT, for your convenience.",43.4775,-96.7041,sd
270976,https://siouxfalls.craigslist.org/apa/d/tea-300-ivy-rd-units-1234/7037159525.html,northeast SD,1500,townhouse,1400,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00101_iYvQggjvTxy_600x450.jpg,"MOVE IN SPECIAL 13 MONTH LEASE $250 OFF YOUR FIRST MONTH..... COME LOOK TODAY DON't MISS OUT on these Wonderful Newly built Townhomes SLAB ON GRADE UNITS with vaulted ceilings, patio off off the dinning room.  We have 2 Bed 2 Bath 2/Stall attached Garages, these units come in a 3 bedroom 2 bath layout as well.  Our amazing come with 1350-1400 sq/ft and are very spacious units that  are conveniently located on the north western part of the beautiful city of Tea SD, In town you would be close to I-29 leading into SiouxFalls SD.   Pets are welcomed up to 40 lbs and under also cats are also welcome.  There is a daycare nearby that is called  TeaTots daycare, Tea school system is a wonderful school for your children. Tea also offers a City Pool, great restaurants that have been established for many years.   Tea is an awesome place to raise family, the convenience with  Sioux Falls being minutes away, very peaceful community. Your next home is awaiting Please call Mike @  show contact info .",43.4711,-96.8177,sd
270978,https://siouxfalls.craigslist.org/apa/d/tea-325-jerry-pl-tea-sd-new-units-2-bed/7037159258.html,northeast SD,1200,apartment,1242,2,2.0,0,0,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00j0j_e9CGvhARgfm_600x450.jpg,"COME LOOK TODAY DON't MISS OUT on these Wonderful Newly built apartments upstairs units, with vaulted ceilings with a patio off of the dinning room.  We have 2 Bed 2 Bath 2/Stall attached Garage, Also main floor living with a patio off the dinning room as well.  Our amazing apartments come with 1242 sq/ft and are very spacious units that  are conveniently located on the north western part of the beautiful city of Tea SD, In town you would be close to I-29 leading into SiouxFalls SD.   Pets are welcomed up to 40 lbs and under also cats are also welcome.  There is a daycare nearby that is called  TeaTots daycare, Tea school system is a wonderful school for your children. Tea also offers a City Pool, great restaurants that have been established for many years.   Tea is an awesome place to raise family, the convenience with  Sioux Falls being minutes away, very peaceful community. Your next home is awaiting Please call Mike @  show contact info .    FEATURES: â¢ Cats Welcome â¢ Small Dogs Welcome â¢ Attached Garage (2) â¢ Garage w/Opener â¢ Central Air/Climate Control â¢ Washer& Dryer in Home â¢ Hi-Speed Internet â¢ Brand New Appliances â¢ Mini Blinds â¢ Dead Bolt Locks â¢ New Construction â¢ Large Closet Space â¢ Crime Free Community â¢ 24 Hour Emergency Maintenance â¢ Additional Storage â¢ Off-Street Parking â¢ Balcony â¢ Patio â¢ Dishwasher â¢ Microwave â¢ Smoke Free â¢ Walk-in Closet â¢ Cable & Internet Ready â¢ Trash Pickup Included â¢ Water, Snow Removal & Yard Care Included â¢ Ceiling Fan â¢ Fully-Equipped Kitchen â¢ Garbage Disposal â¢ Master Suite",43.4711,-96.8177,sd
270979,https://siouxfalls.craigslist.org/apa/d/sioux-falls-our-new-24-7-leasing-center/7051145346.html,northeast SD,626,apartment,720,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage,https://images.craigslist.org/00H0H_3r1WaPD1FFq_600x450.jpg,"Creekstone Falls	                        Property Address	                        	                          4605 Chippewa Circle, ,                               Sioux Falls, SD, 57106	                        						http://creekstonefalls.prospectportal.com/su/5cdmlm					    						    Floor Plan Details						    									Name: A1						             1 Bedrooms / 1 Bathrooms									720 Sq. Ft.									$626.00 - $808.00															  Community Amenities																	 Swimming Pool									 Fitness Center									 Playground									 Vaulted Ceilings in Townhomes																Property Contact								 									 show contact info 																							EQUAL HOUSING OPPORTUNITY",43.5179,-96.7924,sd
