,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
161647,https://springfield.craigslist.org/apa/d/springfield-located-near-grocery-store/7039781296.html,springfield,750,house,1260,3,2.0,1,1,0,1,1,1,w/d in unit,attached garage,https://images.craigslist.org/00j0j_7YRkY4ILe8x_600x450.jpg,Located near grocery store and Springfield Plaza. Minutes from Interstate 291 which will get you to downtown Springfield in minutes. Fenced in yard. New carpet in upstairs bedrooms and hardwood floors on the first floor. Laundry/Dryer hook ups,42.1288,-72.5778,mo
161681,https://stjoseph.craigslist.org/apa/d/saint-joseph-available-two-bedroom-for/7031933598.html,st joseph,600,duplex,1000,2,1.0,0,0,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00R0R_cQco19qivrR_600x450.jpg,"Great 2-bedroom apartment available now near St. Francis Church!  Washer/dryer and kitchen appliances provided. Beautiful hardwood floors. Ready to move in now!  To view, text  show contact info .  No smoking, pets, or Housing allowed.",39.7574,-94.8286,mo
161774,https://springfield.craigslist.org/apa/d/branson-home-sweet-home/7045091021.html,springfield,895,apartment,1155,3,2.0,0,0,1,0,0,0,w/d in unit,,https://images.craigslist.org/00m0m_c0tfGQzY6EB_600x450.jpg,"Beautiful three bedroom two bathroom apartment!! Water, sewer, trash, cable, internet and full size washer and dryer included!!! Amenities include a salt water pool, playground, clubhouse, movie theatre and 24 hour fitness center!! Granite countertops, black appliances and a large master walk in closet!!!!",36.6874,-93.2175,mo
161782,https://springfield.craigslist.org/apa/d/springfield-spacious-3-bedroom-brick/7041704547.html,springfield,1000,house,2450,3,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00808_2hS88P5LJTU_600x450.jpg,"Vacant and ready to go! This centrally-located, spacious, brick home features 3 bedrooms, 2 bathrooms, a large finished basement, and a great office space at the back of the home! The garage is another bonus--plenty of room for storage! We welcome pets .  Email:  pelymah(a)hotmail.com",37.1668,-93.3085,mo
162221,https://stjoseph.craigslist.org/apa/d/saint-joseph-cosy-bright-345-bedroom/7044526446.html,st joseph,530,house,600,3,3.0,1,1,1,0,0,0,,,https://images.craigslist.org/00k0k_etiKQH5d5ef_600x450.jpg,"It comes with washer and dryer, fireplace.  Plus a 650 sq ft bonus room or 4th bedroom.  Lots and lots of living space. Neighborhood surrounded by public transportation. Nearby coffee shops & restaurants. 3 bedroom family private house available. Additional office area or playroom.",39.7688,-94.8385,mo
162236,https://stjoseph.craigslist.org/apa/d/saint-joseph-great-location-great-yard/7028363382.html,st joseph,525,house,884,2,1.0,1,1,1,1,0,1,w/d in unit,attached garage,https://images.craigslist.org/01414_517LAdFSreB_600x450.jpg,"This home features a formal dining room, large living room, and eat-in kitchen. Nice covered front porch.  The rent is $525 per month with a $500 deposit.",39.734,-94.8171,mo
162340,https://stjoseph.craigslist.org/apa/d/saint-joseph-great-location-great-yard/7028362012.html,st joseph,525,house,884,2,1.0,1,1,1,1,0,1,w/d in unit,attached garage,https://images.craigslist.org/01414_517LAdFSreB_600x450.jpg,"This home features a formal dining room, large living room, and eat-in kitchen. Nice covered front porch.  The rent is $525 per month with a $500 deposit.",39.734,-94.8171,mo
162381,https://stjoseph.craigslist.org/apa/d/saint-joseph-great-location-great-yard/7028363763.html,st joseph,525,house,884,2,1.0,1,1,1,1,0,1,w/d in unit,attached garage,https://images.craigslist.org/01414_517LAdFSreB_600x450.jpg,"This home features a formal dining room, large living room, and eat-in kitchen. Nice covered front porch.  The rent is $525 per month with a $500 deposit.",39.734,-94.8171,mo
162394,https://stjoseph.craigslist.org/apa/d/king-city-family-friendly-3-bedroom-2/7044276239.html,st joseph,1200,condo,1955,4,2.0,1,1,1,0,0,0,,,https://images.craigslist.org/00a0a_3871uXqy4Dh_600x450.jpg,"This slice of serenity lays at the end of a secluded lane in the neighborhood of elegant, stately residences.    You'll be in good company!.   Drive by and take a look - you'll be amazed! Turney Stewartsville Easton Cummings Fort Leavenworth Guilford Fillmore Maysville",40.0757,-94.5259,mo
162430,https://stjoseph.craigslist.org/apa/d/saint-joseph-3-bed-2-bath/7027478955.html,st joseph,1030,apartment,1402,3,2.0,1,1,0,1,0,0,w/d in unit,off-street parking,https://images.craigslist.org/01010_73q9beWXJ11_600x450.jpg,"-Lofts Style Apartments -10 foot ceilings and exposed duct work -Pet friendly with pet park -Garages Available -Black or Stainless Appliances -Balconies with most units -Walk-In closets -Fitness Center -Non-Smoking Building  -Sewer, Trash, Water Fee $60/month  -Tenant Pays Electric",39.7688,-94.8385,mo
162470,https://stjoseph.craigslist.org/apa/d/saint-joseph-cosy-bright-345-bedroom/7042412703.html,st joseph,510,house,740,3,2.0,0,0,1,0,0,0,,,https://images.craigslist.org/01616_1s2HOsmYvOP_600x450.jpg,"Gas grill under the covered outside patio and pecan and fig trees. Heat and hot water are included. Ceiling fans in the living room and kitchen. Waterfront property next to the park.  Close to transportation, laundromats, grocery stores.",39.7688,-94.8385,mo
162826,https://stjoseph.craigslist.org/apa/d/saint-joseph-cosy-bright-345-bedroom/7033296801.html,st joseph,530,house,670,2,2.0,0,0,1,0,0,0,,,https://images.craigslist.org/00a0a_jQFl2adYZKr_600x450.jpg,"Views from almost every room! 2-car tandem garage. Open and spacious layout with Walk-in closet.  Huge closets,bay window, sprinkle system.  Private driveway, garage and a fenced yard. Laundry, finished basement. Second floor master suite with shower bath. Plenty of on-street parking driveway up to 3 cars.",39.7688,-94.8385,mo
162846,https://stjoseph.craigslist.org/apa/d/saint-joseph-2-bed-1-bath-with-balcony/7023167960.html,st joseph,875,apartment,1000,2,1.0,1,1,0,1,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00Q0Q_1kDb2JQsCjb_600x450.jpg,"-Lofts Style Apartments -10 foot ceilings and exposed duct work -Pet friendly with pet park -Garages Available -Black or Stainless Appliances -Balconies with most units -Walk-In closets -Fitness Center -Non-Smoking Building  -Sewer, Trash, Water Fee $50/month",39.7693,-94.8566,mo
166166,https://columbiamo.craigslist.org/apa/d/columbia-4-bedroom-2-bathroom-duplex/7046873357.html,columbia / jeff city,900,apartment,1650,4,2.0,1,1,0,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00F0F_ehKzkXrVtvu_600x450.jpg,"This is a spacious duplex unit with a single car garage. It has W/D hookups. There is a good yard space as well as Eastport Park nearby. Also has close access to I-70. The unit is carpeted throughout with 3 bedrooms upstairs and 1 master bedroom downstairs. Pets are negotiable! Please call, text, or email to set up a showing today!",38.9382,-92.3049,mo
166348,https://kirksville.craigslist.org/apa/d/arbela-3-bedroom-2-bathrooms-newly/7044412776.html,kirksville,1125,house,1393,3,2.5,1,1,1,0,0,0,,,https://images.craigslist.org/00P0P_8SCv8Ww8QbD_600x450.jpg,"Welcome home to the ranch style house. House features open dining and kitchen region, living room, two bedrooms and one full bathroom. Kitchen offers newer cabinetry and large pantry. Bathroom is very modern. Basement presents mechanics storage as well as the potential for additional living space. One attached garage, all on a large part lot. Callfor details. Callao Lancaster Gorin",40.4958,-92.008,mo
166395,https://kirksville.craigslist.org/apa/d/kirksville-2-bedroom-1-bathrooms-newly/7045036024.html,kirksville,560,house,776,2,1.0,1,1,1,1,0,0,w/d in unit,attached garage,https://images.craigslist.org/00y0y_hvyrSut9vZ2_600x450.jpg,"This 776 square foot single family home has 2 bedrooms and 1.0 bathrooms. It is located at 615 W Link St Kirksville, Missouri.",40.1908,-92.5856,mo
166473,https://kirksville.craigslist.org/apa/d/winigan-4-bedroom-2-bth-wont-last/7009233519.html,kirksville,1150,house,1453,5,2.0,1,1,1,0,0,0,,,https://images.craigslist.org/00Y0Y_f4wjfEmx017_600x450.jpg,The Winchester-V Colonial -- This stately colonial greets your guests with a grand foyer entry. The 2-story prolonged center looks impressive with the optional brick. This innovative floor program comes in different sizes to suit your requirements and cost range. Milton Marceline New Boston,40.047,-92.9327,mo
166522,https://loz.craigslist.org/apa/d/barnett-xl-1-br-most-utilites-included/7046641874.html,lake of the ozarks,650,house,900,1,1.0,1,0,1,0,0,1,w/d in unit,off-street parking,https://images.craigslist.org/00U0U_cAefZqNvvKy_600x450.jpg,"Xl 1 bed, 1 BA ava Jan 1st. W/d hook ups, stove, fridge, ac, patio set, window treatments, China hutch all furnished. Includes 2 patios and a storage unit. All electric. Rent includes, all lawn care, water, WI FI internet, sewer, trash, exterior cleaning. $550 deposit. $1200 to move in. Pets up for discussion w/ additional pet fee.",38.3967,-92.6686,mo
166628,https://loz.craigslist.org/apa/d/barnett-1-br-all-utilites-included/7046641830.html,lake of the ozarks,710,duplex,550,1,1.0,1,1,1,0,0,1,w/d hookups,off-street parking,https://images.craigslist.org/00Z0Z_8mF3gxAM7JU_600x450.jpg,"1 bed 1 ba Available on Jan 1st  W/d hook ups. Ac, stainless steel fridge and stove included. Window treatments, dining set, patio set all furnished. Rent includes water, ELECTRIC, sewer, wi fi internet, trash, all maintenance, yard work and exterior cleaning, pets up for discussion w/ additional pet fee. $490 deposit. $1200 to move in",38.3967,-92.6686,mo
166780,https://springfield.craigslist.org/apa/d/springfield-open-energy-efficient/7049141560.html,springfield,695,apartment,671,1,1.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00M0M_97I2kyjIaUv_600x450.jpg,"Scotsdale Apartments  show contact info  â¢	1 bedroom x 1 bathroom:  $695.00  Amenities: â¢	1Gig Unlimited High Speed Internet Available â¢	Washer/Dryer Hookups â¢	Water, trash, & sewer included â¢	2 Sparkling Pools â¢	24 hour Emergency Maintenance My office hours are 9-6 M-F  www.thewootenco.com This property is professionally managed by The Wooten Company, LLC",37.16,-93.2805,mo
166786,https://springfield.craigslist.org/apa/d/hollister-small-2-bedroom-apartment-for/7041650142.html,springfield,425,apartment,500,2,1.0,0,0,1,0,0,0,no laundry on site,,https://images.craigslist.org/00202_bmMY5zFC3fc_600x450.jpg,"Small two bedroom apartment in Hollister, MO Located at the Highland Center 2265 South Business 65 Hollister, MO  $425 per month - Includes water, sewer, trash $250 deposit No smoking NO PETS Apartment available immediately.  CALL or TEXT to get an application, for information, or to schedule a viewing of the apartment  show contact info",36.6196,-93.2168,mo
166811,https://stjoseph.craigslist.org/apa/d/saint-joseph-all-kitchen-appliances/7039930999.html,st joseph,480,house,956,2,1.0,1,1,1,1,1,0,w/d in unit,attached garage,https://images.craigslist.org/00p0p_aHRyJKuJd4F_600x450.jpg,"This lovely home offers 2 bedrooms, 1 baths, and 956 square feet of living space. This is a great home and would be perfect for any family to enjoy. It is well maintained with pride. You can be sure you will feel at home. All kitchen appliances included . Pet Friendly.  Interested. Contact me through here for fast respond- (p_home321      @      hotmail.com)",39.7551,-94.8173,mo
166817,https://stjoseph.craigslist.org/apa/d/saint-joseph-come-home-with-confidence/7031702432.html,st joseph,810,apartment,960,3,2.0,1,1,0,1,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01717_aRijcWPCKfc_600x450.jpg,"The Meadows Where Great Living And Shopping Are Only Minutes Apart.  Be The One To Call It Your Home.  Call  show contact info  And Ask For Shelby!  Comfortable & Convenient Living in St Joseph, Missouri: Located in convenient southeast St. Joseph, MO. The Meadows offers a carefree lifestyle that provides many wonderful amenities, but best of all, is located near many fine restaurants, businesses, and facilities including Missouri Western University, Fairview Golf Course, the Belt Highway and right across the street from the beautiful Riverside Walking Trail!  ïInterior Amenities â¢3 Large Bedrooms â¢2 Full Baths â¢ Fully Equipped Kitchens  â¢ Spacious 960 Sq. Ft. â¢ Cable & Internet Ready â¢ Spacious Closets  â¢ Central Heating and Air Conditioning â¢ Bright, Unique & Spacious Floor Plan  â¢ Washer/Dryer Hook Ups â¢ Onsite Management â¢ Onsite 24hr Maintenance â¢Quite &Peaceful Location Just Moments From Everything  â¢Pet Friendly (pet fee with Breed Restrictions)  â¢Community Trash Service Provided â¢Walking Trail Around Beautiful Wooded Area â¢Very Safe And Secure Neighborhood  The apartment offers a spacious living and dining room combination, with access to the backyard/ patio perfect for entertaining family or friends! Convenience is the theme, from the open kitchen with all the amenities, to the master's suite with generous closet space and full bath. Bedrooms offer just the right amount of space, complete with large sun filled windows and ample-sized closets for storage.  The kitchen really does speak for itself, with plenty of lighting, beautiful wood cabinetry for storage & appliances, including a refrigerator, electric range with overhead microwave oven & vent fan, and built-in dishwasher. Check out our spacious floor plans!     What are you waiting for? Check our availability and contact us today to setup a private tour of The Meadows!  Call  show contact info   and ask for Shelby!",39.7452,-94.7866,mo
166838,https://columbiamo.craigslist.org/apa/d/columbia-4-br-bath-duplex-in-sw-columbia/7035146753.html,columbia / jeff city,1000,duplex,1450,4,2.5,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00B0B_9y9ennGHxd3_600x450.jpg,"CENTRAL LOCATION-     Live in the center of the Southwest.   One of our 4 bedroom 2 1/2 bath units is available NOW.   Its located just off Nifong.  Located in the middle of everything in the Southwest, this 1450 sq. ft. unit is on a large corner lot, has a 2 car garage, add a washer and dryer for only $40/mo, and is about 15 yrs. young.    For information, contact Tom at,  show contact info , or e mail us .  See our other units at www.rentmidmo.com.   Pictures are a representative unit.",38.9125,-92.3371,mo
166863,https://stjoseph.craigslist.org/apa/d/quiet-areaconvenient-3bed-2bath/7023687994.html,st joseph,810,apartment,960,3,2.0,1,1,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00a0a_37dQcpaHNO8_600x450.jpg,"The Meadows Where Great Living And Shopping Are Only Minutes Apart.  Be The One To Call It Your Home.  Call  show contact info  And Ask For Shelby!  Comfortable & Convenient Living in St Joseph, Missouri: Located in convenient southeast St. Joseph, MO. The Meadows offers a carefree lifestyle that provides many wonderful amenities, but best of all, is located near many fine restaurants, businesses, and facilities including Missouri Western University, Fairview Golf Course, the Belt Highway and right across the street from the beautiful Riverside Walking Trail!  ïInterior Amenities â¢3 Large Bedrooms â¢2 Full Baths â¢ Fully Equipped Kitchens  â¢ Spacious 960 Sq. Ft. â¢ Cable & Internet Ready â¢ Spacious Closets  â¢ Central Heating and Air Conditioning â¢ Bright, Unique & Spacious Floor Plan  â¢ Washer/Dryer Hook Ups â¢ Onsite Management â¢ Onsite 24hr Maintenance â¢Quite &  Peaceful Location Just Moments From Everything  â¢Pet Friendly (pet fee)  â¢Off Street Parking  â¢Community Trash Service Provided â¢Walking Trail Around Beautiful Wooded Area â¢Very Safe And Secure Neighborhood  The apartment offers a spacious living and dining room combination, with access to the  patio perfect for entertaining family or friends! Convenience is the theme, from the open kitchen with all the amenities, to the master's suite with generous closet space and full bath. Bedrooms offer just the right amount of space, complete with large sun filled windows and ample-sized closets for storage.  The kitchen really does speak for itself, with plenty of lighting, beautiful wood cabinetry for storage & appliances, including a refrigerator, electric range with overhead microwave oven & vent fan, and built-in dishwasher. Check out our spacious floor plans!   What are you waiting for? Check our availability and contact us today to setup a private tour of The Meadows!  Call  show contact info   and ask for Shelby!",39.734,-94.8171,mo
166870,https://columbiamo.craigslist.org/apa/d/columbia-2401-broadway-bedroom-1-bath/7045788957.html,columbia / jeff city,684,apartment,752,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00K0K_bxZVXJlDPqJ_600x450.jpg,Available Now! #821 Size: 752 sq ft Bedrooms: 2 (one master with walk in closet)  Bathrooms:1 full Full kitchen with separate dining area 2 Additional storage closets Carpet and vinyl flooring  Pet friendly 3rd floor location with great views  Call or stop by today to apply! Application is also available online at www.heatherridgelife.com  Use code: gift19 for free app fee!,38.9543,-92.3734,mo
166877,https://stjoseph.craigslist.org/apa/d/saint-joseph-its-time-to-have-your-own/7025031542.html,st joseph,810,apartment,960,3,2.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01717_aRijcWPCKfc_600x450.jpg,"The Meadows Where Great Living And Shopping Are Only Minutes Apart.  Be The One To Call It Your Home.  Call  show contact info  And Ask For Shelby!  Comfortable & Convenient Living in St Joseph, Missouri: Located in convenient southeast St. Joseph, MO. The Meadows offers a carefree lifestyle that provides many wonderful amenities, but best of all, is located near many fine restaurants, businesses, and facilities including Missouri Western University, Fairview Golf Course, the Belt Highway and right across the street from the beautiful Riverside Walking Trail!  ïInterior Amenities â¢3 Large Bedrooms â¢2 Full Baths â¢ Fully Equipped Kitchens  â¢Built-in Dishwasher â¢Microwave Oven â¢ Spacious 960 Sq. Ft. â¢ Cable & Internet Ready â¢ Spacious Closets  â¢ Central Heating and Air Conditioning â¢ Bright, Unique & Spacious Floor Plan  â¢ Ceiling Fans â¢ Washer/Dryer Hook Ups â¢ Onsite Management â¢ Onsite 24hr Maintenance â¢ Trash Pickup â¢Quite & Peaceful Location Just Moments From Everything  â¢Pet Friendly (pet fee)  â¢Off Street Parking  â¢Community Trash Service Provided â¢Walking Trail Around Beautiful Wooded Area â¢Very Safe And Secure Neighborhood  The apartment offers a spacious living and dining room combination, with access to the backyard and patio perfect for entertaining family or friends! Convenience is the theme, from the open kitchen with all the amenities, to the master's suite with generous closet space and full bath. Bedrooms offer just the right amount of space, complete with large sun filled windows and ample-sized closets for storage.  The kitchen really does speak for itself, with plenty of lighting, beautiful wood cabinetry for storage & appliances, including a refrigerator, electric range with overhead microwave oven & vent fan, and built-in dishwasher. Check out our spacious floor plans!",39.7448,-94.7868,mo
166904,https://stjoseph.craigslist.org/apa/d/saint-joseph-hurry-in-before-it-gets/7039417408.html,st joseph,810,apartment,960,3,2.0,1,1,0,1,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00v0v_dR2H6NO6Jst_600x450.jpg,"The Meadows Where Great Living And Shopping Are Only Minutes Apart.  Be The One To Call It Your Home.  Call  show contact info  And Ask For Shelby!  Comfortable & Convenient Living in St Joseph, Missouri: Located in convenient southeast St. Joseph, MO. The Meadows offers a carefree lifestyle that provides many wonderful amenities, but best of all, is located near many fine restaurants, businesses, and facilities including Missouri Western University, Fairview Golf Course, the Belt Highway and right across the street from the beautiful Riverside Walking Trail!  ïInterior Amenities â¢3 Large Bedrooms â¢2 Full Baths â¢ Fully Equipped Kitchens  â¢ Spacious 960 Sq. Ft. â¢ Cable Internet Ready â¢ Central Heating and Air Conditioning â¢ Bright & Spacious Floor Plan  â¢ Ceiling Fans â¢ Washer/Dryer Hook Ups â¢ Onsite Management â¢ Onsite 24hr Maintenance â¢Quite & Peaceful Location Just Moments From Everything  â¢Pet Friendly (pet fee)  â¢Off Street Parking  â¢Walking Trail Around Beautiful Wooded Area â¢Very Safe And Secure Neighborhood  The apartment offers a spacious living and dining room combination, with access to the patio perfect for entertaining family or friends! Convenience is the theme, from the open kitchen with all the amenities, to the master's suite with generous closet space and full bath. Bedrooms offer just the right amount of space, complete with large sun filled windows and ample-sized closets for storage.  The kitchen really does speak for itself, with plenty of lighting, beautiful wood cabinetry for storage & appliances, including a refrigerator, electric range with overhead microwave oven & vent fan, and built-in dishwasher. Check out our spacious floor plans!",39.7454,-94.7869,mo
166937,https://stjoseph.craigslist.org/apa/d/saint-joseph-cosy-bright-345-bedroom/7038335143.html,st joseph,620,house,745,2,2.0,1,1,1,0,0,0,,,https://images.craigslist.org/00k0k_5N6j6Y2jFWb_600x450.jpg,"Home has just undergone a complete top to bottom remodel. Home has 3 bedrooms and 2 bathroom (not a master bath).  Home has 3 bedrooms and 2 bathroom (not a master bath).  Pvt drive & 2 car garage. The grass, trees and landscaping are already. Newly painted interior, 2 car garage. Open kitchen with tons of counter space. Enter this move-in ready home through a sun-filled courtyard.",39.7688,-94.8385,mo
166985,https://stjoseph.craigslist.org/apa/d/savannah-savannah-2-bedroom/7037100157.html,st joseph,675,duplex,512,2,1.0,0,0,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00y0y_3UUOhnzkyxg_600x450.jpg,1510 WEST WILLIAM ST.  SAVANNAH 2 BED 1 BATH NO PETS 675.00 MO. WITH NO UTILITIES  1000.00 DEPOSIT 1 YEAR LEASE,39.9445,-94.8452,mo
167165,https://stjoseph.craigslist.org/apa/d/saint-joseph-cosy-bright-345-bedroom/7033927755.html,st joseph,630,house,865,2,2.0,1,1,1,0,0,0,,,https://images.craigslist.org/00J0J_jbN4GvCNf1z_600x450.jpg,"Newer roof and water heater.  Large master suite includes separate shower, jetted tub.  Walking distance to schools. This is a 3 BR, 2 BA, 3 car garage.  A built-in work area and lots of overhead storage.  On the second floor there are 3 bedrooms.",39.7688,-94.8385,mo
167170,https://springfield.craigslist.org/apa/d/springfield-open-energy-efficient/7049137408.html,springfield,695,apartment,671,1,1.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00303_5h0NBzY2nQX_600x450.jpg,"Scotsdale Apartments  show contact info  â¢	1 bedroom x 1 bathroom:  $695.00  Amenities: â¢	1Gig Unlimited High Speed Internet Available â¢	Washer/Dryer Hookups â¢	Water, trash, & sewer included â¢	2 Sparkling Pools â¢	24 hour Emergency Maintenance My office hours are 9-6 M-F  www.thewootenco.com This property is professionally managed by The Wooten Company, LLC",37.16,-93.2805,mo
167263,https://stjoseph.craigslist.org/apa/d/saint-joseph-2-bedroom-lofts-at-415/7031059875.html,st joseph,925,apartment,1000,2,1.0,1,1,0,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00v0v_gy9iXGYPmhi_600x450.jpg,"-Lofts Style Apartments  -10 foot ceilings and exposed duct work  -Pet friendly with pet park  -Garages Available  -Black or Stainless Appliances  -Balconies with most units -Walk-In closets  -Fitness Center  -Non-Smoking Building  -Sewer, Trash, Water Fee $50/month  Call for a tour today!  show contact info   Apply online at Loftsat415.com",39.7688,-94.8385,mo
